var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_number_of_bathtub_only,survey_conservation_last_few,-0.068,0.005,Yes,0.036,952
survey_number_of_bathtub_only,survey_giveaway_3,-0.019,0.000,No,0.551,993
survey_number_of_bathtub_only,survey_retrofit_rebate_3,-0.060,0.004,No,0.060,993
survey_number_of_bathtub_only,survey_landscape_rebate_3,-0.017,0.000,No,0.591,993
survey_number_of_bathtub_only,survey_followed_guidelines,-0.020,0.000,No,0.536,993
survey_number_of_bathtub_only,survey_replaced_clothes_washer_HE,-0.017,0.000,No,0.593,993
survey_number_of_bathtub_only,survey_conservation_shower_short,-0.001,0.000,No,0.982,993
survey_number_of_bathtub_only,survey_replaced_showerheads_LF,-0.082,0.007,Yes,0.009,993
survey_number_of_bathtub_only,survey_toilet_inserts,-0.001,0.000,No,0.962,993
survey_number_of_bathtub_only,survey_replaced_toilets_last_few,-0.104,0.011,Yes,0.001,993
survey_number_of_bathtub_only,survey_disposal_used_less,0.012,0.000,No,0.702,993
survey_number_of_bathtub_only,survey_dishwasher_used_less,-0.011,0.000,No,0.729,993
survey_number_of_bathtub_only,survey_clothes_washer_used_less,0.003,0.000,No,0.932,993
survey_number_of_bathtub_only,survey_faucet_drips_repaired,-0.032,0.001,No,0.316,993
survey_number_of_bathtub_only,survey_audit_last_few,-0.003,0.000,No,0.923,993
survey_number_of_bathtub_only,survey_shower_bucket,-0.050,0.002,No,0.119,993
survey_number_of_bathtub_only,survey_replaced_dishwasher_HE,-0.024,0.001,No,0.455,993
survey_number_of_bathtub_only,survey_car_washed_less_often,0.017,0.000,No,0.594,993
survey_number_of_bathtub_only,survey_irrigation_less_often,-0.005,0.000,No,0.878,993
survey_number_of_bathtub_only,survey_irrigation_avoid_heat,-0.077,0.006,Yes,0.016,993
survey_number_of_bathtub_only,survey_landscape_low_water_last_few,0.012,0.000,No,0.712,993
survey_number_of_bathtub_only,survey_irrigation_timer_shortened_last_few,-0.013,0.000,No,0.676,993
survey_number_of_bathtub_only,survey_leak_irrigation_repaired,0.021,0.000,No,0.516,993
survey_number_of_bathtub_only,survey_irrigation_inground_monitor,-0.003,0.000,No,0.926,993
survey_number_of_bathtub_only,survey_irrigation_inground_cycle,0.035,0.001,No,0.268,993
survey_number_of_bathtub_only,survey_gray_water_last_few,-0.057,0.003,No,0.073,993
survey_number_of_bathtub_only,survey_rain_barrel_last_few,-0.047,0.002,No,0.143,993
survey_number_of_bathtub_only,survey_household_pays,0.030,0.001,No,0.340,985
survey_number_of_bathtub_only,survey_renter,-0.048,0.002,No,0.133,985
survey_number_of_bathtub_only,survey_homies,0.053,0.003,No,0.098,975
survey_number_of_bathtub_only,survey_adults_employed,-0.049,0.002,No,0.127,980
survey_number_of_bathtub_only,survey_baths_per_week,0.113,0.013,Yes,0.000,981
survey_number_of_bathtub_only,survey_showers_not_at_home,0.008,0.000,No,0.791,984
survey_number_of_bathtub_only,survey_participant,0.004,0.000,No,0.904,993
survey_number_of_bathtub_only,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.025,0.001,No,0.666,293
survey_number_of_bathtub_only,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.104,0.011,No,0.221,140
survey_number_of_bathtub_only,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.170,0.029,Yes,0.013,214
survey_number_of_bathtub_only,Wheredoyouthinkhomeownersusethemostwater,-0.043,0.002,No,0.522,221
survey_number_of_bathtub_only,survey_hot_water_waiting,0.005,0.000,No,0.892,869
survey_number_of_bathtub_only,survey_hot_water_wait_bother,0.081,0.007,Yes,0.016,881
survey_number_of_bathtub_only,survey_landscaper,0.133,0.018,Yes,0.000,720
survey_number_of_bathtub_only,survey_manual_irrigation_pct,-0.072,0.005,No,0.052,723
survey_number_of_bathtub_only,survey_spa_or_hot_tub_outdoor_filled,-0.012,0.000,No,0.899,110
survey_number_of_bathtub_only,survey_car_washed,0.068,0.005,Yes,0.032,985
survey_number_of_bathtub_only,survey_walk_washed,0.055,0.003,No,0.085,968
survey_number_of_bathtub_only,survey_drought,0.032,0.001,No,0.312,972
survey_number_of_bathtub_only,survey_highest_grade,-0.017,0.000,No,0.588,976
survey_number_of_bathtub_only,reuws2_attitude_A,0.013,0.000,No,0.679,968
survey_number_of_bathtub_only,reuws2_attitude_B,-0.001,0.000,No,0.986,964
survey_number_of_bathtub_only,reuws2_attitude_C,-0.025,0.001,No,0.436,959
survey_number_of_bathtub_only,reuws2_attitude_D,-0.000,0.000,No,0.989,973
survey_number_of_bathtub_only,reuws2_attitude_E,-0.012,0.000,No,0.719,968
survey_number_of_bathtub_only,reuws2_attitude_F,0.048,0.002,No,0.135,984
survey_number_of_bathtub_only,reuws2_attitude_G,-0.025,0.001,No,0.438,979
survey_number_of_bathtub_only,reuws2_attitude_H,0.048,0.002,No,0.139,939
survey_number_of_bathtub_only,reuws2_attitude_I,-0.028,0.001,No,0.393,948
survey_number_of_bathtub_only,reuws2_attitude_J,-0.065,0.004,Yes,0.045,957
survey_number_of_bathtub_only,reuws2_attitude_K,-0.018,0.000,No,0.582,968
survey_number_of_bathtub_only,reuws2_attitude_L,-0.096,0.009,Yes,0.003,964
survey_number_of_bathtub_only,reuws2_attitude_M,-0.040,0.002,No,0.208,978
survey_number_of_bathtub_only,reuws2_attitude_N,0.014,0.000,No,0.652,976
survey_number_of_bathtub_only,reuws2_attitude_O,-0.003,0.000,No,0.929,974
survey_number_of_bathtub_only,reuws2_attitude_P,-0.034,0.001,No,0.296,967
survey_number_of_bathtub_only,reuws2_attitude_Q,0.039,0.001,No,0.229,969
survey_number_of_bathtub_only,reuws2_attitude_R,-0.003,0.000,No,0.933,970
survey_number_of_bathtub_only,reuws2_attitude_S,-0.013,0.000,No,0.690,966
survey_number_of_bathtub_only,PctSeasonal,-0.039,0.001,No,0.285,771
survey_number_of_bathtub_only,Inwhatyeardidyoumovetothishome,0.016,0.000,No,0.617,973
survey_number_of_bathtub_only,TotalPersonsinHousehold,0.008,0.000,No,0.799,967
survey_number_of_bathtub_only,survey_year,0.000,0.000,No,1.000,993
survey_number_of_bathtub_only,survey_other_sources_pct,-0.024,0.001,No,0.855,62
survey_number_of_bathtub_only,survey_year_built,0.216,0.047,Yes,0.000,963
survey_number_of_bathtub_only,survey_age_of_home,-0.216,0.047,Yes,0.000,963
survey_number_of_bathtub_only,survey_years_in_home,-0.016,0.000,No,0.617,973
survey_number_of_bathtub_only,survey_income,0.068,0.005,Yes,0.045,872
survey_number_of_bathtub_only,PremiseYear,0.014,0.000,No,0.837,222
survey_number_of_bathtub_only,RandomSequence,-0.016,0.000,No,0.610,993
survey_number_of_bathtub_only,NormalizedAnnual,0.058,0.003,No,0.069,993
survey_number_of_bathtub_only,NormalizedNonseasonal,0.093,0.009,Yes,0.010,771
survey_number_of_bathtub_only,NormalizedSeasonal,0.035,0.001,No,0.331,752
survey_number_of_bathtub_only,StandardizedAnnualresidualbyfamily,0.059,0.004,No,0.066,967
survey_number_of_bathtub_only,StandardizedNonseasonalresidualbyfamily,0.087,0.008,Yes,0.017,756
survey_number_of_bathtub_only,StandardizedSeasonalresidualbyfamily,0.035,0.001,No,0.343,737
survey_number_of_whirlpools,survey_number_of_shower_only,0.397,0.157,Yes,0.000,933
survey_number_of_whirlpools,survey_number_of_utility_sink,0.395,0.156,Yes,0.000,910
survey_number_of_whirlpools,survey_number_of_bathtubs,0.005,0.000,No,0.874,956
survey_number_of_whirlpools,survey_number_of_showers,0.308,0.095,Yes,0.000,964
survey_number_of_whirlpools,survey_disposal,0.144,0.021,Yes,0.000,964
survey_number_of_whirlpools,survey_ice_maker,0.193,0.037,Yes,0.000,964
survey_number_of_whirlpools,survey_dishwasher,0.128,0.017,Yes,0.000,966
survey_number_of_whirlpools,survey_clothes_washer_HE,0.111,0.012,Yes,0.001,949
survey_number_of_whirlpools,survey_hot_water_tankless,0.029,0.001,No,0.376,943
survey_number_of_whirlpools,survey_hot_water_on_demand,0.239,0.057,Yes,0.000,937
survey_number_of_whirlpools,survey_evap_cooler,-0.049,0.002,No,0.133,950
survey_number_of_whirlpools,survey_humidifier,0.124,0.015,Yes,0.000,959
survey_number_of_whirlpools,survey_treatment,0.318,0.101,Yes,0.000,957
survey_number_of_whirlpools,survey_aquarium,0.019,0.000,No,0.558,959
survey_number_of_whirlpools,survey_pets,0.032,0.001,No,0.314,961
survey_number_of_whirlpools,survey_spa_indoor,0.171,0.029,Yes,0.000,959
survey_number_of_whirlpools,survey_water_feature_indoor,0.084,0.007,Yes,0.010,959
survey_number_of_whirlpools,survey_greenhouse_indoor,0.011,0.000,No,0.742,954
survey_number_of_whirlpools,survey_other_features,0.050,0.002,No,0.134,902
survey_number_of_whirlpools,survey_number_of_toilets_GT16,0.007,0.000,No,0.857,597
survey_number_of_whirlpools,survey_number_of_toilets_16,0.330,0.109,Yes,0.000,575
survey_number_of_whirlpools,survey_number_of_toilets_HET,0.255,0.065,Yes,0.000,469
survey_number_of_whirlpools,survey_number_of_toilets_dual,0.205,0.042,Yes,0.000,415
survey_number_of_whirlpools,survey_number_of_showers_hydra,0.170,0.029,Yes,0.000,927
survey_number_of_whirlpools,survey_number_of_showers_rain,0.092,0.008,Yes,0.006,902
survey_number_of_whirlpools,survey_number_of_showers_spray,0.045,0.002,No,0.172,915
survey_number_of_whirlpools,survey_replaced_toilets_10,-0.068,0.005,Yes,0.038,943
survey_number_of_whirlpools,survey_replaced_showerheads_10,-0.079,0.006,Yes,0.015,955
survey_number_of_whirlpools,survey_replaced_clothes_washer_10,-0.016,0.000,No,0.632,951
survey_number_of_whirlpools,survey_replaced_dishwasher_10,0.012,0.000,No,0.706,940
survey_number_of_whirlpools,survey_leak_toilet,-0.077,0.006,Yes,0.017,968
survey_number_of_whirlpools,survey_faucet_drips,-0.035,0.001,No,0.278,968
survey_number_of_whirlpools,survey_leak_pool,0.010,0.000,No,0.744,968
survey_number_of_whirlpools,survey_leak_irrigation,0.044,0.002,No,0.167,968
survey_number_of_whirlpools,survey_leak_other,-0.063,0.004,No,0.051,968
survey_number_of_whirlpools,survey_hot_water_gas,0.004,0.000,No,0.894,968
survey_number_of_whirlpools,survey_hot_water_electric,0.016,0.000,No,0.627,968
survey_number_of_whirlpools,survey_hot_water_propane,-0.027,0.001,No,0.397,968
survey_number_of_whirlpools,survey_hot_water_solar,-0.043,0.002,No,0.180,968
survey_number_of_whirlpools,survey_hot_water_wait,-0.052,0.003,No,0.107,945
survey_number_of_whirlpools,survey_hot_water_wait_kitchen,-0.050,0.003,No,0.117,968
survey_number_of_whirlpools,survey_hot_water_wait_master_bath,0.107,0.011,Yes,0.001,968
survey_number_of_whirlpools,survey_hot_water_wait_other_bath,0.039,0.002,No,0.227,968
survey_number_of_whirlpools,survey_hot_water_wait_other_room,0.024,0.001,No,0.458,968
survey_number_of_whirlpools,survey_irrigation,0.156,0.024,Yes,0.000,955
survey_number_of_whirlpools,survey_landscape_no_maintenance,-0.038,0.001,No,0.313,715
survey_number_of_whirlpools,survey_landscaper_waters,0.017,0.000,No,0.798,218
survey_number_of_whirlpools,survey_well,0.044,0.002,No,0.173,968
survey_number_of_whirlpools,survey_canal_ditch,-0.019,0.000,No,0.550,968
survey_number_of_whirlpools,survey_stream,0.020,0.000,No,0.534,968
survey_number_of_whirlpools,survey_rain_barrel,0.043,0.002,No,0.186,968
survey_number_of_whirlpools,survey_roof_direction,-0.024,0.001,No,0.456,968
survey_number_of_whirlpools,survey_gray_water,-0.006,0.000,No,0.862,968
survey_number_of_whirlpools,survey_landscape_turf,0.009,0.000,No,0.777,968
survey_number_of_whirlpools,survey_landscape_trees_and_shrubs,0.110,0.012,Yes,0.001,968
survey_number_of_whirlpools,survey_garden_veggie,-0.071,0.005,Yes,0.028,968
survey_number_of_whirlpools,survey_garden_flower,0.005,0.000,No,0.881,968
survey_number_of_whirlpools,survey_landscape_low_water,0.181,0.033,Yes,0.000,968
survey_number_of_whirlpools,survey_landscape_nonirrigated,0.136,0.019,Yes,0.000,968
survey_number_of_whirlpools,survey_irrigation_inground,0.249,0.062,Yes,0.000,715
survey_number_of_whirlpools,survey_irrigation_inground_timer,0.257,0.066,Yes,0.000,968
survey_number_of_whirlpools,survey_irrigation_inground_master,0.151,0.023,Yes,0.000,968
survey_number_of_whirlpools,survey_irrigation_inground_bfp,0.224,0.050,Yes,0.000,968
survey_number_of_whirlpools,survey_irrigation_inground_drip,0.274,0.075,Yes,0.000,968
survey_number_of_whirlpools,survey_irrigation_manual_override,0.142,0.020,Yes,0.000,968
survey_number_of_whirlpools,survey_irrigation_sensor_soil,0.044,0.002,No,0.173,968
survey_number_of_whirlpools,survey_irrigation_sensor_rain,0.045,0.002,No,0.159,968
survey_number_of_whirlpools,survey_irrigation_inground_timer_adjusted,-0.014,0.000,No,0.756,478
survey_number_of_whirlpools,survey_irrigation_inground_wbic,0.067,0.005,Yes,0.036,968
survey_number_of_whirlpools,survey_spa_or_hot_tub_outdoor,0.266,0.071,Yes,0.000,959
survey_number_of_whirlpools,survey_water_feature_outdoor,0.144,0.021,No,0.141,106
survey_number_of_whirlpools,survey_pool,0.268,0.072,Yes,0.000,891
survey_number_of_whirlpools,survey_pool_fill_automatic,0.238,0.057,Yes,0.005,138
survey_number_of_whirlpools,survey_pool_cover_chemical,0.000,0.000,No,1.000,138
survey_number_of_whirlpools,survey_pool_cover,-0.072,0.005,No,0.398,138
survey_number_of_whirlpools,survey_pool_cover_overnight,-0.012,0.000,No,0.892,138
survey_number_of_whirlpools,survey_program_participation_3,-0.015,0.000,No,0.644,959
survey_number_of_whirlpools,survey_conservation_last_few,0.008,0.000,No,0.802,925
survey_number_of_whirlpools,survey_giveaway_3,-0.030,0.001,No,0.354,968
survey_number_of_whirlpools,survey_retrofit_rebate_3,-0.040,0.002,No,0.210,968
survey_number_of_whirlpools,survey_landscape_rebate_3,-0.051,0.003,No,0.112,968
survey_number_of_whirlpools,survey_followed_guidelines,0.009,0.000,No,0.786,968
survey_number_of_whirlpools,survey_replaced_clothes_washer_HE,0.063,0.004,Yes,0.048,968
survey_number_of_whirlpools,survey_conservation_shower_short,-0.038,0.001,No,0.239,968
survey_number_of_whirlpools,survey_replaced_showerheads_LF,-0.011,0.000,No,0.722,968
survey_number_of_whirlpools,survey_toilet_inserts,-0.021,0.000,No,0.514,968
survey_number_of_whirlpools,survey_replaced_toilets_last_few,-0.017,0.000,No,0.600,968
survey_number_of_whirlpools,survey_disposal_used_less,0.011,0.000,No,0.734,968
survey_number_of_whirlpools,survey_dishwasher_used_less,0.028,0.001,No,0.382,968
survey_number_of_whirlpools,survey_clothes_washer_used_less,0.012,0.000,No,0.705,968
survey_number_of_whirlpools,survey_faucet_drips_repaired,-0.036,0.001,No,0.259,968
survey_number_of_whirlpools,survey_audit_last_few,0.005,0.000,No,0.871,968
survey_number_of_whirlpools,survey_shower_bucket,-0.036,0.001,No,0.258,968
survey_number_of_whirlpools,survey_replaced_dishwasher_HE,0.089,0.008,Yes,0.006,968
survey_number_of_whirlpools,survey_car_washed_less_often,-0.006,0.000,No,0.861,968
survey_number_of_whirlpools,survey_irrigation_less_often,-0.002,0.000,No,0.960,968
survey_number_of_whirlpools,survey_irrigation_avoid_heat,0.020,0.000,No,0.531,968
survey_number_of_whirlpools,survey_landscape_low_water_last_few,0.077,0.006,Yes,0.016,968
survey_number_of_whirlpools,survey_irrigation_timer_shortened_last_few,0.168,0.028,Yes,0.000,968
survey_number_of_whirlpools,survey_leak_irrigation_repaired,0.153,0.023,Yes,0.000,968
survey_number_of_whirlpools,survey_irrigation_inground_monitor,0.160,0.026,Yes,0.000,968
survey_number_of_whirlpools,survey_irrigation_inground_cycle,0.048,0.002,No,0.138,968
survey_number_of_whirlpools,survey_gray_water_last_few,-0.048,0.002,No,0.134,968
survey_number_of_whirlpools,survey_rain_barrel_last_few,0.019,0.000,No,0.549,968
survey_number_of_whirlpools,survey_household_pays,0.006,0.000,No,0.850,960
survey_number_of_whirlpools,survey_renter,-0.078,0.006,Yes,0.016,959
survey_number_of_whirlpools,survey_homies,0.080,0.006,Yes,0.014,952
survey_number_of_whirlpools,survey_adults_employed,-0.039,0.002,No,0.232,954
survey_number_of_whirlpools,survey_baths_per_week,-0.097,0.009,Yes,0.003,956
survey_number_of_whirlpools,survey_showers_not_at_home,0.026,0.001,No,0.427,957
survey_number_of_whirlpools,survey_participant,-0.032,0.001,No,0.314,968
survey_number_of_whirlpools,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.010,0.000,No,0.860,299
survey_number_of_whirlpools,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.092,0.008,No,0.290,135
survey_number_of_whirlpools,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.123,0.015,No,0.081,202
survey_number_of_whirlpools,Wheredoyouthinkhomeownersusethemostwater,0.083,0.007,No,0.231,209
survey_number_of_whirlpools,survey_hot_water_waiting,0.059,0.003,No,0.087,848
survey_number_of_whirlpools,survey_hot_water_wait_bother,0.071,0.005,Yes,0.037,864
survey_number_of_whirlpools,survey_landscaper,0.275,0.076,Yes,0.000,715
survey_number_of_whirlpools,survey_manual_irrigation_pct,-0.256,0.066,Yes,0.000,717
survey_number_of_whirlpools,survey_spa_or_hot_tub_outdoor_filled,0.207,0.043,Yes,0.032,107
survey_number_of_whirlpools,survey_car_washed,0.001,0.000,No,0.970,961
survey_number_of_whirlpools,survey_walk_washed,0.057,0.003,No,0.079,940
survey_number_of_whirlpools,survey_drought,-0.037,0.001,No,0.258,943
survey_number_of_whirlpools,survey_highest_grade,0.127,0.016,Yes,0.000,949
survey_number_of_whirlpools,reuws2_attitude_A,0.041,0.002,No,0.214,940
survey_number_of_whirlpools,reuws2_attitude_B,-0.033,0.001,No,0.314,941
survey_number_of_whirlpools,reuws2_attitude_C,-0.077,0.006,Yes,0.018,935
survey_number_of_whirlpools,reuws2_attitude_D,-0.031,0.001,No,0.343,945
survey_number_of_whirlpools,reuws2_attitude_E,0.004,0.000,No,0.910,942
survey_number_of_whirlpools,reuws2_attitude_F,-0.050,0.003,No,0.121,957
survey_number_of_whirlpools,reuws2_attitude_G,-0.038,0.001,No,0.236,953
survey_number_of_whirlpools,reuws2_attitude_H,-0.077,0.006,Yes,0.019,915
survey_number_of_whirlpools,reuws2_attitude_I,-0.078,0.006,Yes,0.017,922
survey_number_of_whirlpools,reuws2_attitude_J,-0.027,0.001,No,0.416,933
survey_number_of_whirlpools,reuws2_attitude_K,-0.023,0.001,No,0.490,940
survey_number_of_whirlpools,reuws2_attitude_L,-0.013,0.000,No,0.685,936
survey_number_of_whirlpools,reuws2_attitude_M,-0.045,0.002,No,0.163,951
survey_number_of_whirlpools,reuws2_attitude_N,-0.073,0.005,Yes,0.025,949
survey_number_of_whirlpools,reuws2_attitude_O,-0.063,0.004,No,0.054,948
survey_number_of_whirlpools,reuws2_attitude_P,-0.062,0.004,No,0.057,942
survey_number_of_whirlpools,reuws2_attitude_Q,-0.058,0.003,No,0.074,937
survey_number_of_whirlpools,reuws2_attitude_R,-0.099,0.010,Yes,0.002,941
survey_number_of_whirlpools,reuws2_attitude_S,-0.041,0.002,No,0.215,937
survey_number_of_whirlpools,PctSeasonal,0.037,0.001,No,0.315,757
survey_number_of_whirlpools,Inwhatyeardidyoumovetothishome,0.088,0.008,Yes,0.007,948
survey_number_of_whirlpools,TotalPersonsinHousehold,0.063,0.004,No,0.053,948
survey_number_of_whirlpools,survey_year,0.000,0.000,No,1.000,968
survey_number_of_whirlpools,survey_other_sources_pct,0.082,0.007,No,0.528,62
survey_number_of_whirlpools,survey_year_built,0.354,0.125,Yes,0.000,943
survey_number_of_whirlpools,survey_age_of_home,-0.354,0.125,Yes,0.000,943
survey_number_of_whirlpools,survey_years_in_home,-0.088,0.008,Yes,0.007,948
survey_number_of_whirlpools,survey_income,0.338,0.114,Yes,0.000,841
survey_number_of_whirlpools,PremiseYear,0.355,0.126,Yes,0.000,211
survey_number_of_whirlpools,RandomSequence,0.024,0.001,No,0.463,968
survey_number_of_whirlpools,NormalizedAnnual,0.234,0.055,Yes,0.000,968
survey_number_of_whirlpools,NormalizedNonseasonal,0.154,0.024,Yes,0.000,757
survey_number_of_whirlpools,NormalizedSeasonal,0.125,0.016,Yes,0.001,737
