var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
reuws2_attitude_D,survey_gray_water_last_few,0.033,0.001,No,0.197,1492
reuws2_attitude_D,survey_greenhouse_indoor,0.013,0.000,No,0.619,1401
reuws2_attitude_D,survey_homies,0.021,0.000,No,0.415,1465
reuws2_attitude_D,survey_hot_water_electric,0.047,0.002,No,0.071,1492
reuws2_attitude_D,survey_hot_water_gas,-0.023,0.001,No,0.380,1492
reuws2_attitude_D,survey_hot_water_on_demand,0.012,0.000,No,0.653,1372
reuws2_attitude_D,survey_hot_water_propane,0.004,0.000,No,0.874,1492
reuws2_attitude_D,survey_hot_water_solar,0.002,0.000,No,0.945,1492
reuws2_attitude_D,survey_hot_water_tankless,-0.023,0.001,No,0.385,1387
reuws2_attitude_D,survey_hot_water_wait,0.030,0.001,No,0.247,1458
reuws2_attitude_D,survey_hot_water_wait_kitchen,0.051,0.003,Yes,0.050,1492
reuws2_attitude_D,survey_hot_water_wait_master_bath,-0.053,0.003,Yes,0.041,1492
reuws2_attitude_D,survey_hot_water_wait_other_bath,0.023,0.001,No,0.367,1492
reuws2_attitude_D,survey_hot_water_wait_other_room,-0.008,0.000,No,0.767,1492
reuws2_attitude_D,survey_household_pays,0.054,0.003,Yes,0.037,1481
reuws2_attitude_D,survey_humidifier,-0.140,0.020,Yes,0.000,1407
reuws2_attitude_D,survey_ice_maker,-0.041,0.002,No,0.119,1457
reuws2_attitude_D,survey_irrigation,-0.088,0.008,Yes,0.001,1460
reuws2_attitude_D,survey_irrigation_avoid_heat,0.012,0.000,No,0.656,1492
reuws2_attitude_D,survey_irrigation_inground,-0.059,0.003,No,0.051,1111
reuws2_attitude_D,survey_irrigation_inground_bfp,-0.078,0.006,Yes,0.003,1492
reuws2_attitude_D,survey_irrigation_inground_cycle,-0.076,0.006,Yes,0.003,1492
reuws2_attitude_D,survey_irrigation_inground_drip,-0.033,0.001,No,0.207,1492
reuws2_attitude_D,survey_irrigation_inground_master,-0.051,0.003,Yes,0.049,1492
reuws2_attitude_D,survey_irrigation_inground_monitor,-0.058,0.003,Yes,0.026,1492
reuws2_attitude_D,survey_irrigation_inground_timer,-0.096,0.009,Yes,0.000,1492
reuws2_attitude_D,survey_irrigation_inground_timer_adjusted,-0.004,0.000,No,0.909,711
reuws2_attitude_D,survey_irrigation_inground_wbic,-0.015,0.000,No,0.554,1492
reuws2_attitude_D,survey_irrigation_less_often,0.086,0.007,Yes,0.001,1492
reuws2_attitude_D,survey_irrigation_manual_override,-0.050,0.003,No,0.051,1492
reuws2_attitude_D,survey_irrigation_sensor_rain,-0.067,0.004,Yes,0.010,1492
reuws2_attitude_D,survey_irrigation_sensor_soil,0.000,0.000,No,0.997,1492
reuws2_attitude_D,survey_irrigation_timer_shortened_last_few,-0.017,0.000,No,0.522,1492
reuws2_attitude_D,survey_landscape_low_water,0.006,0.000,No,0.810,1492
reuws2_attitude_D,survey_landscape_low_water_last_few,0.007,0.000,No,0.787,1492
reuws2_attitude_D,survey_landscape_no_maintenance,-0.037,0.001,No,0.223,1109
reuws2_attitude_D,survey_landscape_nonirrigated,-0.066,0.004,Yes,0.011,1492
reuws2_attitude_D,survey_landscape_rebate_3,0.015,0.000,No,0.568,1492
reuws2_attitude_D,survey_landscape_trees_and_shrubs,-0.105,0.011,Yes,0.000,1492
reuws2_attitude_D,survey_landscape_turf,-0.130,0.017,Yes,0.000,1492
reuws2_attitude_D,survey_landscaper_waters,-0.089,0.008,No,0.093,357
reuws2_attitude_D,survey_leak_irrigation,-0.049,0.002,No,0.057,1492
reuws2_attitude_D,survey_leak_irrigation_repaired,-0.030,0.001,No,0.244,1492
reuws2_attitude_D,survey_leak_other,-0.015,0.000,No,0.550,1492
reuws2_attitude_D,survey_leak_pool,-0.044,0.002,No,0.090,1492
reuws2_attitude_D,survey_leak_toilet,-0.031,0.001,No,0.225,1492
reuws2_attitude_D,Adultsincludingyouage18,-0.054,0.003,Yes,0.041,1452
reuws2_attitude_D,survey_number_of_bathtub_only,-0.000,0.000,No,0.989,973
reuws2_attitude_D,survey_number_of_bathtub_showers,-0.023,0.001,No,0.392,1438
reuws2_attitude_D,survey_number_of_bathtubs,-0.020,0.000,No,0.451,1457
reuws2_attitude_D,Howmanybedroomsdoesthishousehave,-0.033,0.001,No,0.202,1481
reuws2_attitude_D,Childrenage312,-0.020,0.000,No,0.457,1452
reuws2_attitude_D,InfantsorToddlersunderage3,-0.012,0.000,No,0.634,1452
reuws2_attitude_D,survey_number_of_shower_only,-0.040,0.002,No,0.154,1286
reuws2_attitude_D,survey_number_of_showers,-0.075,0.006,Yes,0.004,1474
reuws2_attitude_D,survey_number_of_showers_hydra,0.012,0.000,No,0.664,1407
reuws2_attitude_D,survey_number_of_showers_rain,-0.028,0.001,No,0.315,1318
reuws2_attitude_D,survey_number_of_showers_spray,0.049,0.002,No,0.073,1362
reuws2_attitude_D,Teenagersage1317,-0.031,0.001,No,0.243,1452
reuws2_attitude_D,survey_number_of_toilets,-0.056,0.003,Yes,0.030,1479
reuws2_attitude_D,survey_number_of_toilets_16,-0.093,0.009,Yes,0.008,811
reuws2_attitude_D,survey_number_of_toilets_dual,0.016,0.000,No,0.722,501
reuws2_attitude_D,survey_number_of_toilets_GT16,0.056,0.003,No,0.097,866
reuws2_attitude_D,survey_number_of_toilets_HET,0.090,0.008,Yes,0.024,627
reuws2_attitude_D,survey_number_of_utility_sink,-0.017,0.000,No,0.588,1070
reuws2_attitude_D,survey_number_of_whirlpools,-0.031,0.001,No,0.343,945
reuws2_attitude_D,survey_other_features,-0.018,0.000,No,0.502,1361
reuws2_attitude_D,survey_participant,-0.031,0.001,No,0.230,1492
reuws2_attitude_D,survey_pets,-0.014,0.000,No,0.606,1433
reuws2_attitude_D,survey_pool,0.076,0.006,Yes,0.005,1353
reuws2_attitude_D,survey_pool_cover,0.008,0.000,No,0.913,205
reuws2_attitude_D,survey_pool_cover_chemical,0.000,0.000,No,1.000,205
reuws2_attitude_D,survey_pool_cover_overnight,-0.027,0.001,No,0.698,205
reuws2_attitude_D,survey_pool_fill_automatic,0.002,0.000,No,0.981,203
reuws2_attitude_D,survey_program_participation_3,0.013,0.000,No,0.618,1472
reuws2_attitude_D,survey_rain_barrel,0.009,0.000,No,0.715,1492
reuws2_attitude_D,survey_rain_barrel_last_few,0.007,0.000,No,0.779,1492
reuws2_attitude_D,survey_renter,-0.066,0.004,Yes,0.011,1476
reuws2_attitude_D,survey_replaced_clothes_washer_10,0.005,0.000,No,0.840,1446
reuws2_attitude_D,survey_replaced_clothes_washer_HE,0.066,0.004,Yes,0.011,1492
reuws2_attitude_D,survey_replaced_dishwasher_10,0.031,0.001,No,0.243,1419
reuws2_attitude_D,survey_replaced_dishwasher_HE,0.050,0.003,No,0.051,1492
reuws2_attitude_D,survey_replaced_showerheads_10,0.036,0.001,No,0.172,1445
reuws2_attitude_D,survey_replaced_showerheads_LF,0.073,0.005,Yes,0.005,1492
reuws2_attitude_D,survey_replaced_toilets_10,0.038,0.001,No,0.151,1424
reuws2_attitude_D,survey_replaced_toilets_last_few,0.058,0.003,Yes,0.026,1492
reuws2_attitude_D,survey_retrofit_rebate_3,0.033,0.001,No,0.208,1492
reuws2_attitude_D,survey_roof_direction,-0.025,0.001,No,0.329,1492
reuws2_attitude_D,survey_shower_bucket,0.050,0.003,No,0.052,1492
reuws2_attitude_D,survey_showers_not_at_home,0.029,0.001,No,0.272,1473
reuws2_attitude_D,survey_spa_indoor,-0.001,0.000,No,0.961,1405
reuws2_attitude_D,survey_spa_or_hot_tub_outdoor,-0.023,0.001,No,0.383,1479
reuws2_attitude_D,survey_stream,0.021,0.000,No,0.423,1492
reuws2_attitude_D,survey_toilet_inserts,0.082,0.007,Yes,0.001,1492
reuws2_attitude_D,survey_treatment,0.021,0.000,No,0.430,1410
reuws2_attitude_D,survey_water_feature_indoor,0.003,0.000,No,0.914,1406
reuws2_attitude_D,survey_water_feature_outdoor,0.022,0.000,No,0.774,168
reuws2_attitude_D,survey_well,-0.004,0.000,No,0.882,1492
reuws2_attitude_E,reuws2_attitude_F,0.270,0.073,Yes,0.000,1477
reuws2_attitude_E,reuws2_attitude_G,0.233,0.054,Yes,0.000,1473
reuws2_attitude_E,reuws2_attitude_H,0.266,0.071,Yes,0.000,1415
reuws2_attitude_E,reuws2_attitude_I,0.084,0.007,Yes,0.002,1411
reuws2_attitude_E,reuws2_attitude_J,0.063,0.004,Yes,0.017,1443
reuws2_attitude_E,reuws2_attitude_K,0.157,0.025,Yes,0.000,1452
reuws2_attitude_E,reuws2_attitude_L,-0.022,0.000,No,0.412,1439
reuws2_attitude_E,reuws2_attitude_M,0.202,0.041,Yes,0.000,1463
reuws2_attitude_E,reuws2_attitude_N,0.143,0.020,Yes,0.000,1459
reuws2_attitude_E,reuws2_attitude_O,0.144,0.021,Yes,0.000,1459
reuws2_attitude_E,reuws2_attitude_P,0.030,0.001,No,0.259,1452
reuws2_attitude_E,reuws2_attitude_Q,0.024,0.001,No,0.357,1451
reuws2_attitude_E,reuws2_attitude_R,0.045,0.002,No,0.087,1453
reuws2_attitude_E,reuws2_attitude_S,0.023,0.001,No,0.389,1452
reuws2_attitude_E,survey_car_washed,0.081,0.007,Yes,0.002,1465
reuws2_attitude_E,survey_drought,-0.016,0.000,No,0.549,1447
reuws2_attitude_E,survey_highest_grade,-0.119,0.014,Yes,0.000,1454
reuws2_attitude_E,survey_hot_water_wait_bother,-0.050,0.002,No,0.070,1317
reuws2_attitude_E,survey_hot_water_waiting,-0.056,0.003,Yes,0.043,1298
reuws2_attitude_E,survey_landscaper,-0.020,0.000,No,0.512,1106
reuws2_attitude_E,survey_manual_irrigation_pct,0.052,0.003,No,0.083,1109
reuws2_attitude_E,survey_spa_or_hot_tub_outdoor_filled,0.065,0.004,No,0.401,169
reuws2_attitude_E,survey_walk_washed,0.003,0.000,No,0.923,1432
reuws2_attitude_E,RandomSequence,0.028,0.001,No,0.290,1481
reuws2_attitude_E,DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,-0.102,0.010,No,0.056,348
reuws2_attitude_E,Isyourtapwaterclearandfreeofdiscoloration,-0.045,0.002,No,0.406,346
reuws2_attitude_E,HOWWOULDYOURANKYOURDIRECTCUSTOMERSERVICEEXPERIENCEWITH,-0.159,0.025,Yes,0.003,346
reuws2_attitude_E,DOYOUTRUSTTHATTHETAPWATERDELIVEREDTOYOURHOMEISSAFET,-0.102,0.010,No,0.057,350
reuws2_attitude_E,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.085,0.007,No,0.072,450
reuws2_attitude_E,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.064,0.004,No,0.338,223
reuws2_attitude_E,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,0.064,0.004,No,0.249,325
reuws2_attitude_E,Wheredoyouthinkhomeownersusethemostwater,-0.043,0.002,No,0.428,335
reuws2_attitude_E,survey_adults_employed,-0.072,0.005,Yes,0.006,1460
reuws2_attitude_E,survey_aquarium,-0.006,0.000,No,0.825,1401
reuws2_attitude_E,survey_audit_last_few,0.015,0.000,No,0.576,1481
reuws2_attitude_E,survey_baths_per_week,0.056,0.003,Yes,0.032,1463
reuws2_attitude_E,survey_canal_ditch,0.001,0.000,No,0.964,1481
reuws2_attitude_E,survey_car_washed_less_often,0.101,0.010,Yes,0.000,1481
reuws2_attitude_E,survey_clothes_washer_HE,0.088,0.008,Yes,0.001,1430
reuws2_attitude_E,survey_clothes_washer_used_less,0.076,0.006,Yes,0.003,1481
reuws2_attitude_E,survey_conservation_last_few,0.053,0.003,Yes,0.047,1409
reuws2_attitude_E,survey_conservation_shower_short,0.120,0.014,Yes,0.000,1481
reuws2_attitude_E,survey_dishwasher,-0.025,0.001,No,0.333,1469
reuws2_attitude_E,survey_dishwasher_used_less,0.105,0.011,Yes,0.000,1481
reuws2_attitude_E,survey_disposal,-0.070,0.005,Yes,0.007,1466
reuws2_attitude_E,survey_disposal_used_less,0.100,0.010,Yes,0.000,1481
reuws2_attitude_E,survey_evap_cooler,-0.008,0.000,No,0.755,1393
reuws2_attitude_E,survey_faucet_drips,-0.013,0.000,No,0.604,1481
reuws2_attitude_E,survey_faucet_drips_repaired,0.059,0.003,Yes,0.023,1481
reuws2_attitude_E,survey_followed_guidelines,0.011,0.000,No,0.669,1481
reuws2_attitude_E,survey_garden_flower,-0.001,0.000,No,0.960,1481
reuws2_attitude_E,survey_garden_veggie,-0.058,0.003,Yes,0.026,1481
reuws2_attitude_E,survey_giveaway_3,-0.004,0.000,No,0.881,1481
reuws2_attitude_E,survey_gray_water,-0.004,0.000,No,0.889,1481
reuws2_attitude_E,survey_gray_water_last_few,0.039,0.002,No,0.132,1481
reuws2_attitude_E,survey_greenhouse_indoor,0.007,0.000,No,0.803,1396
reuws2_attitude_E,survey_homies,0.039,0.002,No,0.134,1454
reuws2_attitude_E,survey_hot_water_electric,0.009,0.000,No,0.727,1481
reuws2_attitude_E,survey_hot_water_gas,0.013,0.000,No,0.610,1481
reuws2_attitude_E,survey_hot_water_on_demand,-0.031,0.001,No,0.246,1367
reuws2_attitude_E,survey_hot_water_propane,0.016,0.000,No,0.532,1481
reuws2_attitude_E,survey_hot_water_solar,0.014,0.000,No,0.591,1481
reuws2_attitude_E,survey_hot_water_tankless,0.027,0.001,No,0.322,1383
reuws2_attitude_E,survey_hot_water_wait,0.042,0.002,No,0.108,1447
reuws2_attitude_E,survey_hot_water_wait_kitchen,0.046,0.002,No,0.077,1481
reuws2_attitude_E,survey_hot_water_wait_master_bath,-0.062,0.004,Yes,0.017,1481
reuws2_attitude_E,survey_hot_water_wait_other_bath,-0.016,0.000,No,0.527,1481
reuws2_attitude_E,survey_hot_water_wait_other_room,0.022,0.000,No,0.394,1481
reuws2_attitude_E,survey_household_pays,0.024,0.001,No,0.367,1470
reuws2_attitude_E,survey_humidifier,-0.070,0.005,Yes,0.009,1400
reuws2_attitude_E,survey_ice_maker,-0.039,0.002,No,0.137,1449
reuws2_attitude_E,survey_irrigation,-0.115,0.013,Yes,0.000,1450
reuws2_attitude_E,survey_irrigation_avoid_heat,0.051,0.003,Yes,0.049,1481
reuws2_attitude_E,survey_irrigation_inground,-0.074,0.005,Yes,0.014,1107
reuws2_attitude_E,survey_irrigation_inground_bfp,-0.098,0.010,Yes,0.000,1481
reuws2_attitude_E,survey_irrigation_inground_cycle,-0.015,0.000,No,0.562,1481
reuws2_attitude_E,survey_irrigation_inground_drip,-0.099,0.010,Yes,0.000,1481
reuws2_attitude_E,survey_irrigation_inground_master,-0.078,0.006,Yes,0.003,1481
reuws2_attitude_E,survey_irrigation_inground_monitor,-0.029,0.001,No,0.257,1481
reuws2_attitude_E,survey_irrigation_inground_timer,-0.133,0.018,Yes,0.000,1481
reuws2_attitude_E,survey_irrigation_inground_timer_adjusted,0.107,0.012,Yes,0.004,709
reuws2_attitude_E,survey_irrigation_inground_wbic,-0.012,0.000,No,0.648,1481
reuws2_attitude_E,survey_irrigation_less_often,0.086,0.007,Yes,0.001,1481
reuws2_attitude_E,survey_irrigation_manual_override,-0.037,0.001,No,0.156,1481
reuws2_attitude_E,survey_irrigation_sensor_rain,-0.049,0.002,No,0.058,1481
reuws2_attitude_E,survey_irrigation_sensor_soil,-0.011,0.000,No,0.685,1481
reuws2_attitude_E,survey_irrigation_timer_shortened_last_few,0.003,0.000,No,0.919,1481
reuws2_attitude_E,survey_landscape_low_water,-0.053,0.003,Yes,0.042,1481
reuws2_attitude_E,survey_landscape_low_water_last_few,0.042,0.002,No,0.105,1481
reuws2_attitude_E,survey_landscape_no_maintenance,-0.032,0.001,No,0.294,1106
reuws2_attitude_E,survey_landscape_nonirrigated,-0.132,0.017,Yes,0.000,1481
reuws2_attitude_E,survey_landscape_rebate_3,0.002,0.000,No,0.937,1481
reuws2_attitude_E,survey_landscape_trees_and_shrubs,-0.129,0.017,Yes,0.000,1481
reuws2_attitude_E,survey_landscape_turf,-0.128,0.017,Yes,0.000,1481
reuws2_attitude_E,survey_landscaper_waters,-0.095,0.009,No,0.075,354
reuws2_attitude_E,survey_leak_irrigation,-0.071,0.005,Yes,0.006,1481
reuws2_attitude_E,survey_leak_irrigation_repaired,0.001,0.000,No,0.968,1481
reuws2_attitude_E,survey_leak_other,-0.060,0.004,Yes,0.022,1481
reuws2_attitude_E,survey_leak_pool,-0.039,0.002,No,0.133,1481
reuws2_attitude_E,survey_leak_toilet,-0.043,0.002,No,0.097,1481
reuws2_attitude_E,Adultsincludingyouage18,-0.030,0.001,No,0.249,1443
reuws2_attitude_E,survey_number_of_bathtub_only,-0.012,0.000,No,0.719,968
reuws2_attitude_E,survey_number_of_bathtub_showers,-0.020,0.000,No,0.452,1428
reuws2_attitude_E,survey_number_of_bathtubs,-0.026,0.001,No,0.321,1447
reuws2_attitude_E,Howmanybedroomsdoesthishousehave,-0.048,0.002,No,0.064,1470
reuws2_attitude_E,Childrenage312,-0.050,0.003,No,0.056,1443
reuws2_attitude_E,InfantsorToddlersunderage3,-0.028,0.001,No,0.290,1443
reuws2_attitude_E,survey_number_of_shower_only,-0.066,0.004,Yes,0.018,1279
reuws2_attitude_E,survey_number_of_showers,-0.096,0.009,Yes,0.000,1464
reuws2_attitude_E,survey_number_of_showers_hydra,0.032,0.001,No,0.235,1400
reuws2_attitude_E,survey_number_of_showers_rain,-0.011,0.000,No,0.698,1312
reuws2_attitude_E,survey_number_of_showers_spray,0.075,0.006,Yes,0.006,1351
reuws2_attitude_E,Teenagersage1317,-0.031,0.001,No,0.242,1443
reuws2_attitude_E,survey_number_of_toilets,-0.071,0.005,Yes,0.007,1467
reuws2_attitude_E,survey_number_of_toilets_16,-0.114,0.013,Yes,0.001,814
reuws2_attitude_E,survey_number_of_toilets_dual,0.053,0.003,No,0.233,500
reuws2_attitude_E,survey_number_of_toilets_GT16,0.067,0.004,No,0.050,861
reuws2_attitude_E,survey_number_of_toilets_HET,0.058,0.003,No,0.148,625
reuws2_attitude_E,survey_number_of_utility_sink,0.001,0.000,No,0.971,1069
reuws2_attitude_E,survey_number_of_whirlpools,0.004,0.000,No,0.910,942
reuws2_attitude_E,survey_other_features,-0.036,0.001,No,0.192,1354
reuws2_attitude_E,survey_participant,-0.054,0.003,Yes,0.037,1481
reuws2_attitude_E,survey_pets,-0.047,0.002,No,0.074,1428
reuws2_attitude_E,survey_pool,-0.038,0.001,No,0.164,1346
reuws2_attitude_E,survey_pool_cover,0.059,0.004,No,0.397,206
reuws2_attitude_E,survey_pool_cover_chemical,0.000,0.000,No,1.000,206
reuws2_attitude_E,survey_pool_cover_overnight,0.061,0.004,No,0.382,206
reuws2_attitude_E,survey_pool_fill_automatic,0.080,0.006,No,0.258,204
reuws2_attitude_E,survey_program_participation_3,0.002,0.000,No,0.937,1461
reuws2_attitude_E,survey_rain_barrel,0.066,0.004,Yes,0.011,1481
reuws2_attitude_E,survey_rain_barrel_last_few,0.035,0.001,No,0.177,1481
reuws2_attitude_E,survey_renter,-0.065,0.004,Yes,0.013,1465
reuws2_attitude_E,survey_replaced_clothes_washer_10,0.026,0.001,No,0.330,1437
reuws2_attitude_E,survey_replaced_clothes_washer_HE,0.079,0.006,Yes,0.002,1481
reuws2_attitude_E,survey_replaced_dishwasher_10,-0.001,0.000,No,0.977,1412
reuws2_attitude_E,survey_replaced_dishwasher_HE,0.047,0.002,No,0.072,1481
reuws2_attitude_E,survey_replaced_showerheads_10,0.010,0.000,No,0.704,1437
reuws2_attitude_E,survey_replaced_showerheads_LF,0.086,0.007,Yes,0.001,1481
reuws2_attitude_E,survey_replaced_toilets_10,0.074,0.006,Yes,0.005,1416
reuws2_attitude_E,survey_replaced_toilets_last_few,0.062,0.004,Yes,0.016,1481
reuws2_attitude_E,survey_retrofit_rebate_3,0.009,0.000,No,0.736,1481
reuws2_attitude_E,survey_roof_direction,0.013,0.000,No,0.628,1481
reuws2_attitude_E,survey_shower_bucket,0.076,0.006,Yes,0.003,1481
reuws2_attitude_E,survey_showers_not_at_home,0.070,0.005,Yes,0.007,1462
reuws2_attitude_E,survey_spa_indoor,0.022,0.000,No,0.419,1400
reuws2_attitude_E,survey_spa_or_hot_tub_outdoor,-0.051,0.003,No,0.051,1468
reuws2_attitude_E,survey_stream,0.030,0.001,No,0.242,1481
reuws2_attitude_E,survey_toilet_inserts,0.089,0.008,Yes,0.001,1481
reuws2_attitude_E,survey_treatment,-0.042,0.002,No,0.116,1406
reuws2_attitude_E,survey_water_feature_indoor,0.010,0.000,No,0.717,1401
reuws2_attitude_E,survey_water_feature_outdoor,0.014,0.000,No,0.856,167
reuws2_attitude_E,survey_well,0.004,0.000,No,0.872,1481
reuws2_attitude_F,reuws2_attitude_G,0.639,0.409,Yes,0.000,1499
reuws2_attitude_F,reuws2_attitude_H,0.533,0.284,Yes,0.000,1439
reuws2_attitude_F,reuws2_attitude_I,0.168,0.028,Yes,0.000,1436
reuws2_attitude_F,reuws2_attitude_J,0.042,0.002,No,0.111,1463
reuws2_attitude_F,reuws2_attitude_K,0.101,0.010,Yes,0.000,1474
reuws2_attitude_F,reuws2_attitude_L,-0.059,0.003,Yes,0.024,1461
reuws2_attitude_F,reuws2_attitude_M,0.481,0.231,Yes,0.000,1491
reuws2_attitude_F,reuws2_attitude_N,0.376,0.141,Yes,0.000,1485
reuws2_attitude_F,reuws2_attitude_O,0.216,0.047,Yes,0.000,1486
reuws2_attitude_F,reuws2_attitude_P,0.017,0.000,No,0.505,1476
reuws2_attitude_F,reuws2_attitude_Q,0.139,0.019,Yes,0.000,1473
reuws2_attitude_F,reuws2_attitude_R,0.187,0.035,Yes,0.000,1475
reuws2_attitude_F,reuws2_attitude_S,0.114,0.013,Yes,0.000,1475
reuws2_attitude_F,survey_car_washed,0.100,0.010,Yes,0.000,1492
reuws2_attitude_F,survey_drought,0.082,0.007,Yes,0.002,1476
reuws2_attitude_F,survey_highest_grade,-0.243,0.059,Yes,0.000,1484
reuws2_attitude_F,survey_hot_water_wait_bother,0.067,0.004,Yes,0.014,1345
reuws2_attitude_F,survey_hot_water_waiting,-0.055,0.003,Yes,0.045,1326
reuws2_attitude_F,survey_landscaper,-0.017,0.000,No,0.574,1123
reuws2_attitude_F,survey_manual_irrigation_pct,0.069,0.005,Yes,0.020,1128
reuws2_attitude_F,survey_spa_or_hot_tub_outdoor_filled,-0.153,0.023,Yes,0.047,170
reuws2_attitude_F,survey_walk_washed,0.074,0.006,Yes,0.005,1458
reuws2_attitude_F,RandomSequence,0.022,0.000,No,0.401,1512
reuws2_attitude_F,DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,0.012,0.000,No,0.814,358
reuws2_attitude_F,Isyourtapwaterclearandfreeofdiscoloration,-0.025,0.001,No,0.636,356
reuws2_attitude_F,HOWWOULDYOURANKYOURDIRECTCUSTOMERSERVICEEXPERIENCEWITH,-0.130,0.017,Yes,0.015,355
reuws2_attitude_F,DOYOUTRUSTTHATTHETAPWATERDELIVEREDTOYOURHOMEISSAFET,0.088,0.008,No,0.096,360
reuws2_attitude_F,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,0.003,0.000,No,0.950,457
reuws2_attitude_F,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.022,0.000,No,0.739,226
reuws2_attitude_F,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,0.125,0.016,Yes,0.023,331
reuws2_attitude_F,Wheredoyouthinkhomeownersusethemostwater,-0.049,0.002,No,0.363,341
reuws2_attitude_F,survey_adults_employed,-0.055,0.003,Yes,0.032,1491
reuws2_attitude_F,survey_aquarium,0.051,0.003,No,0.056,1423
reuws2_attitude_F,survey_audit_last_few,0.055,0.003,Yes,0.031,1512
reuws2_attitude_F,survey_baths_per_week,0.122,0.015,Yes,0.000,1492
reuws2_attitude_F,survey_canal_ditch,-0.027,0.001,No,0.293,1512
reuws2_attitude_F,survey_car_washed_less_often,0.109,0.012,Yes,0.000,1512
reuws2_attitude_F,survey_clothes_washer_HE,0.007,0.000,No,0.797,1453
reuws2_attitude_F,survey_clothes_washer_used_less,0.171,0.029,Yes,0.000,1512
reuws2_attitude_F,survey_conservation_last_few,0.044,0.002,No,0.095,1434
reuws2_attitude_F,survey_conservation_shower_short,0.214,0.046,Yes,0.000,1512
reuws2_attitude_F,survey_dishwasher,-0.152,0.023,Yes,0.000,1497
reuws2_attitude_F,survey_dishwasher_used_less,0.073,0.005,Yes,0.005,1512
reuws2_attitude_F,survey_disposal,-0.225,0.050,Yes,0.000,1491
reuws2_attitude_F,survey_disposal_used_less,0.077,0.006,Yes,0.003,1512
reuws2_attitude_F,survey_evap_cooler,-0.034,0.001,No,0.198,1415
reuws2_attitude_F,survey_faucet_drips,0.079,0.006,Yes,0.002,1512
reuws2_attitude_F,survey_faucet_drips_repaired,0.063,0.004,Yes,0.014,1512
reuws2_attitude_F,survey_followed_guidelines,-0.008,0.000,No,0.758,1512
reuws2_attitude_F,survey_garden_flower,-0.128,0.016,Yes,0.000,1512
reuws2_attitude_F,survey_garden_veggie,-0.105,0.011,Yes,0.000,1512
reuws2_attitude_F,survey_giveaway_3,-0.013,0.000,No,0.612,1512
reuws2_attitude_F,survey_gray_water,0.028,0.001,No,0.276,1512
