var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_garden_veggie,Clotheswasherloadsperday,-0.019,0.000,No,0.538,1096
survey_garden_veggie,Dishwashergpd,0.013,0.000,No,0.700,862
survey_garden_veggie,Faucetgpd,0.016,0.000,No,0.596,1122
survey_garden_veggie,IndoorGPD,-0.034,0.001,No,0.249,1122
survey_garden_veggie,irrigated_area_sqft,-0.025,0.001,No,0.406,1068
survey_garden_veggie,Leakgpd,-0.066,0.004,Yes,0.027,1119
survey_garden_veggie,NonseasonalKgal,-0.036,0.001,No,0.222,1123
survey_garden_veggie,Othergpd,0.004,0.000,No,0.909,1041
survey_garden_veggie,OutdoorGPD,0.026,0.001,No,0.389,1084
survey_garden_veggie,SeasonalKgal,0.025,0.001,No,0.395,1123
survey_garden_veggie,Showergpd,-0.043,0.002,No,0.153,1114
survey_garden_veggie,Showerminutesperday,-0.046,0.002,No,0.124,1114
survey_garden_veggie,Showersperday,-0.039,0.002,No,0.195,1114
survey_garden_veggie,Survey_Car_Washed,0.048,0.002,Yes,0.001,5151
survey_garden_veggie,survey_home_value,-0.018,0.000,No,0.241,4460
survey_garden_veggie,survey_homies,0.042,0.002,Yes,0.003,5134
survey_garden_veggie,survey_household_income,-0.048,0.002,Yes,0.002,4313
survey_garden_veggie,survey_indoor_sqft,-0.017,0.000,No,0.242,4701
survey_garden_veggie,survey_irrigation_pct,0.013,0.000,No,0.391,4519
survey_garden_veggie,survey_landscape_pct,0.137,0.019,Yes,0.000,4225
survey_garden_veggie,survey_landscape_turf_pct,-0.005,0.000,No,0.762,4249
survey_garden_veggie,survey_monthly_rent,0.053,0.003,No,0.231,509
survey_garden_veggie,survey_number_of_adults,0.061,0.004,Yes,0.000,5207
survey_garden_veggie,survey_number_of_children,0.039,0.002,Yes,0.005,5229
survey_garden_veggie,survey_number_of_teenagers,0.015,0.000,No,0.270,5229
survey_garden_veggie,survey_parcel_sqft,0.016,0.000,No,0.310,4155
survey_garden_veggie,survey_walk_washed,-0.010,0.000,No,0.456,5146
survey_garden_veggie,survey_year_built,-0.101,0.010,Yes,0.000,5003
survey_garden_veggie,survey_year_moved_in,-0.006,0.000,No,0.689,5115
survey_garden_veggie,Toiletflushstdev,0.000,0.000,No,0.991,1121
survey_garden_veggie,Toiletgpd,0.026,0.001,No,0.379,1122
survey_garden_veggie,TotalGPD,0.018,0.000,No,0.553,1122
survey_garden_veggie,survey_age_of_home,0.101,0.010,Yes,0.000,5003
survey_garden_veggie,RandomSequence,-0.023,0.001,No,0.102,5229
survey_garden_veggie,pct_flushes_gt_2_2,0.043,0.002,No,0.153,1122
survey_garden_veggie,pct_flushes_lt_2_2,-0.043,0.002,No,0.153,1122
survey_gray_water_last_few,survey_greenhouse,0.037,0.001,Yes,0.008,5142
survey_gray_water_last_few,survey_has_alternative_source,0.196,0.039,Yes,0.001,305
survey_gray_water_last_few,survey_has_apartment,0.014,0.000,No,0.287,5493
survey_gray_water_last_few,survey_has_been_audited,0.030,0.001,Yes,0.025,5574
survey_gray_water_last_few,survey_hot_tub,-0.033,0.001,Yes,0.018,5138
survey_gray_water_last_few,survey_hot_water_solar,-0.007,0.000,No,0.577,5574
survey_gray_water_last_few,survey_hot_water_tankless,-0.009,0.000,No,0.480,5574
survey_gray_water_last_few,survey_household_pays,0.012,0.000,No,0.362,5527
survey_gray_water_last_few,survey_humidifier,0.054,0.003,Yes,0.000,5574
survey_gray_water_last_few,survey_ice_maker,0.016,0.000,No,0.245,5574
survey_gray_water_last_few,survey_irrigation,0.027,0.001,Yes,0.044,5574
survey_gray_water_last_few,survey_irrigation_avoid_heat,0.070,0.005,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_efficient_system_installed,0.037,0.001,Yes,0.006,5574
survey_gray_water_last_few,survey_irrigation_hand,0.092,0.009,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_HOA,-0.009,0.000,No,0.480,5574
survey_gray_water_last_few,survey_irrigation_hose_sprinkler,0.058,0.003,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_inground,-0.046,0.002,Yes,0.001,5574
survey_gray_water_last_few,survey_irrigation_inground_back,-0.045,0.002,Yes,0.001,5574
survey_gray_water_last_few,Survey_Irrigation_InGround_Back_Automatic,-0.059,0.003,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_inground_cycle,0.020,0.000,No,0.139,5574
survey_gray_water_last_few,survey_irrigation_inground_drip,0.002,0.000,No,0.863,5574
survey_gray_water_last_few,survey_irrigation_inground_front,-0.039,0.001,Yes,0.004,5574
survey_gray_water_last_few,Survey_Irrigation_InGround_Front_Automatic,-0.051,0.003,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_inground_timer,-0.057,0.003,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_inground_timer_adjusted_conservation,-0.014,0.000,No,0.299,5574
survey_gray_water_last_few,survey_irrigation_less_often,0.071,0.005,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_other,0.065,0.004,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_sensor_rain,-0.015,0.000,No,0.290,4847
survey_gray_water_last_few,survey_irrigation_sensor_soil,-0.014,0.000,No,0.318,4847
survey_gray_water_last_few,survey_irrigation_soaker,0.087,0.008,Yes,0.000,5574
survey_gray_water_last_few,survey_irrigation_xeri,0.060,0.004,Yes,0.000,5574
survey_gray_water_last_few,survey_number_of_adults_summer,-0.007,0.000,No,0.593,5530
survey_gray_water_last_few,survey_number_of_adults_winter,-0.013,0.000,No,0.328,5534
survey_gray_water_last_few,survey_number_of_bathroom_sinks,-0.075,0.006,Yes,0.000,5527
survey_gray_water_last_few,survey_number_of_bathtub_only,-0.065,0.004,Yes,0.000,3652
survey_gray_water_last_few,survey_number_of_bathtub_showers,-0.028,0.001,Yes,0.040,5409
survey_gray_water_last_few,survey_number_of_bathtubs,-0.052,0.003,Yes,0.000,5574
survey_gray_water_last_few,survey_number_of_children_summer,0.002,0.000,No,0.879,5574
survey_gray_water_last_few,survey_number_of_children_winter,-0.000,0.000,No,0.973,5574
survey_gray_water_last_few,survey_number_of_kitchen_sinks,0.038,0.001,Yes,0.004,5545
survey_gray_water_last_few,survey_number_of_shower_only,-0.039,0.002,Yes,0.008,4724
survey_gray_water_last_few,survey_number_of_showers,-0.047,0.002,Yes,0.000,5574
survey_gray_water_last_few,survey_number_of_showers_lfsh,0.002,0.000,No,0.870,5149
survey_gray_water_last_few,survey_number_of_teenagers_summer,-0.038,0.001,Yes,0.005,5574
survey_gray_water_last_few,survey_number_of_teenagers_winter,-0.038,0.001,Yes,0.005,5574
survey_gray_water_last_few,survey_number_of_toilets,-0.065,0.004,Yes,0.000,5566
survey_gray_water_last_few,survey_number_of_toilets_16,0.016,0.000,No,0.263,4938
survey_gray_water_last_few,survey_number_of_utility_sinks,0.010,0.000,No,0.478,4581
survey_gray_water_last_few,survey_number_of_whirlpools,-0.048,0.002,Yes,0.003,3786
survey_gray_water_last_few,survey_other_conservation,0.066,0.004,Yes,0.000,5574
survey_gray_water_last_few,survey_other_sources,0.073,0.005,Yes,0.000,5347
survey_gray_water_last_few,survey_pool,-0.057,0.003,Yes,0.000,5165
survey_gray_water_last_few,survey_pressure_regulator,0.005,0.000,No,0.750,4550
survey_gray_water_last_few,survey_rain_barrel,0.040,0.002,Yes,0.003,5574
survey_gray_water_last_few,survey_renter,-0.003,0.000,No,0.813,5498
survey_gray_water_last_few,survey_replaced_showerheads_LF,0.041,0.002,Yes,0.002,5574
survey_gray_water_last_few,survey_replaced_toilets_ulft,0.036,0.001,Yes,0.007,5574
survey_gray_water_last_few,survey_roof_direction,0.096,0.009,Yes,0.000,5532
survey_gray_water_last_few,survey_separate_meters,-0.009,0.000,No,0.548,4890
survey_gray_water_last_few,survey_SFR,0.007,0.000,No,0.592,5498
survey_gray_water_last_few,survey_stream,-0.031,0.001,No,0.588,305
survey_gray_water_last_few,survey_toilet_inserts,0.066,0.004,Yes,0.000,5574
survey_gray_water_last_few,survey_treatment,0.000,0.000,No,1.000,5194
survey_gray_water_last_few,survey_water_feature_outdoor,0.002,0.000,No,0.896,5574
survey_gray_water_last_few,survey_water_feature_outdoor_fountain,-0.018,0.000,No,0.170,5574
survey_gray_water_last_few,survey_water_feature_outdoor_pond,0.018,0.000,No,0.179,5574
survey_gray_water_last_few,survey_well,-0.172,0.030,Yes,0.003,305
survey_gray_water_last_few,reuws1_attitude_A,0.060,0.004,Yes,0.000,5399
survey_gray_water_last_few,survey_drought,0.059,0.003,Yes,0.000,4267
survey_gray_water_last_few,survey_highest_grade,-0.010,0.000,No,0.476,5357
survey_gray_water_last_few,AnnualKgal,-0.049,0.002,Yes,0.000,5106
survey_gray_water_last_few,Averageclotheswasherloadgal,-0.074,0.005,Yes,0.012,1160
survey_gray_water_last_few,Averageshowergal,-0.031,0.001,No,0.292,1178
survey_gray_water_last_few,Averageshowermodeflowgpm,-0.022,0.000,No,0.457,1178
survey_gray_water_last_few,Averageshowerseconds,-0.017,0.000,No,0.556,1178
survey_gray_water_last_few,Averagetoiletflushvolume,-0.030,0.001,No,0.299,1187
survey_gray_water_last_few,Bathtubgpd,0.013,0.000,No,0.717,725
survey_gray_water_last_few,capita,-0.023,0.001,No,0.087,5574
survey_gray_water_last_few,Clotheswashergpd,-0.016,0.000,No,0.594,1160
survey_gray_water_last_few,Clotheswasherloadsperday,0.008,0.000,No,0.797,1160
survey_gray_water_last_few,Dishwashergpd,-0.057,0.003,No,0.087,906
survey_gray_water_last_few,Faucetgpd,-0.012,0.000,No,0.675,1187
survey_gray_water_last_few,IndoorGPD,-0.044,0.002,No,0.126,1187
survey_gray_water_last_few,irrigated_area_sqft,0.009,0.000,No,0.772,1130
survey_gray_water_last_few,Leakgpd,-0.052,0.003,No,0.074,1184
survey_gray_water_last_few,NonseasonalKgal,-0.051,0.003,No,0.077,1188
survey_gray_water_last_few,Othergpd,0.011,0.000,No,0.728,1099
survey_gray_water_last_few,OutdoorGPD,-0.028,0.001,No,0.339,1146
survey_gray_water_last_few,SeasonalKgal,-0.044,0.002,No,0.133,1188
survey_gray_water_last_few,Showergpd,-0.023,0.001,No,0.423,1178
survey_gray_water_last_few,Showerminutesperday,-0.010,0.000,No,0.731,1178
survey_gray_water_last_few,Showersperday,-0.008,0.000,No,0.784,1178
survey_gray_water_last_few,Survey_Car_Washed,-0.030,0.001,Yes,0.025,5485
survey_gray_water_last_few,survey_home_value,-0.035,0.001,Yes,0.015,4735
survey_gray_water_last_few,survey_homies,0.013,0.000,No,0.355,5465
survey_gray_water_last_few,survey_household_income,-0.064,0.004,Yes,0.000,4564
survey_gray_water_last_few,survey_indoor_sqft,-0.065,0.004,Yes,0.000,4984
survey_gray_water_last_few,survey_irrigation_pct,-0.037,0.001,Yes,0.011,4769
survey_gray_water_last_few,survey_landscape_pct,0.017,0.000,No,0.267,4470
survey_gray_water_last_few,survey_landscape_turf_pct,-0.032,0.001,Yes,0.033,4495
survey_gray_water_last_few,survey_monthly_rent,-0.015,0.000,No,0.729,546
survey_gray_water_last_few,survey_number_of_adults,-0.010,0.000,No,0.443,5545
survey_gray_water_last_few,survey_number_of_children,0.001,0.000,No,0.953,5574
survey_gray_water_last_few,survey_number_of_teenagers,-0.038,0.001,Yes,0.005,5574
survey_gray_water_last_few,survey_parcel_sqft,-0.006,0.000,No,0.709,4405
survey_gray_water_last_few,survey_walk_washed,-0.070,0.005,Yes,0.000,5476
survey_gray_water_last_few,survey_year_built,-0.087,0.008,Yes,0.000,5330
survey_gray_water_last_few,survey_year_moved_in,-0.042,0.002,Yes,0.002,5443
survey_gray_water_last_few,Toiletflushstdev,-0.010,0.000,No,0.719,1186
survey_gray_water_last_few,Toiletgpd,-0.024,0.001,No,0.405,1187
survey_gray_water_last_few,TotalGPD,-0.036,0.001,No,0.215,1187
survey_gray_water_last_few,survey_age_of_home,0.087,0.008,Yes,0.000,5330
survey_gray_water_last_few,RandomSequence,-0.011,0.000,No,0.392,5574
survey_gray_water_last_few,pct_flushes_gt_2_2,-0.031,0.001,No,0.286,1187
survey_gray_water_last_few,pct_flushes_lt_2_2,0.031,0.001,No,0.286,1187
survey_greenhouse,survey_has_alternative_source,0.015,0.000,No,0.805,286
survey_greenhouse,survey_has_apartment,-0.004,0.000,No,0.773,5071
survey_greenhouse,survey_has_been_audited,-0.015,0.000,No,0.277,5142
survey_greenhouse,survey_hot_tub,0.046,0.002,Yes,0.001,5092
survey_greenhouse,survey_hot_water_solar,-0.003,0.000,No,0.818,5142
survey_greenhouse,survey_hot_water_tankless,-0.005,0.000,No,0.745,5142
survey_greenhouse,survey_household_pays,0.003,0.000,No,0.836,5100
survey_greenhouse,survey_humidifier,0.021,0.000,No,0.140,5142
survey_greenhouse,survey_ice_maker,-0.005,0.000,No,0.706,5142
survey_greenhouse,survey_irrigation,0.034,0.001,Yes,0.014,5142
survey_greenhouse,survey_irrigation_avoid_heat,-0.002,0.000,No,0.883,5142
survey_greenhouse,survey_irrigation_efficient_system_installed,0.030,0.001,Yes,0.031,5142
survey_greenhouse,survey_irrigation_hand,0.034,0.001,Yes,0.015,5142
survey_greenhouse,survey_irrigation_HOA,-0.005,0.000,No,0.745,5142
survey_greenhouse,survey_irrigation_hose_sprinkler,0.034,0.001,Yes,0.015,5142
survey_greenhouse,survey_irrigation_inground,0.009,0.000,No,0.520,5142
survey_greenhouse,survey_irrigation_inground_back,0.012,0.000,No,0.388,5142
survey_greenhouse,Survey_Irrigation_InGround_Back_Automatic,0.001,0.000,No,0.954,5142
survey_greenhouse,survey_irrigation_inground_cycle,0.012,0.000,No,0.374,5142
survey_greenhouse,survey_irrigation_inground_drip,0.015,0.000,No,0.297,5142
survey_greenhouse,survey_irrigation_inground_front,0.004,0.000,No,0.796,5142
survey_greenhouse,Survey_Irrigation_InGround_Front_Automatic,-0.002,0.000,No,0.868,5142
survey_greenhouse,survey_irrigation_inground_timer,-0.001,0.000,No,0.955,5142
survey_greenhouse,survey_irrigation_inground_timer_adjusted_conservation,0.002,0.000,No,0.862,5142
survey_greenhouse,survey_irrigation_less_often,0.034,0.001,Yes,0.015,5142
survey_greenhouse,survey_irrigation_other,0.037,0.001,Yes,0.007,5142
survey_greenhouse,survey_irrigation_sensor_rain,0.024,0.001,No,0.100,4525
survey_greenhouse,survey_irrigation_sensor_soil,0.012,0.000,No,0.424,4525
survey_greenhouse,survey_irrigation_soaker,0.064,0.004,Yes,0.000,5142
survey_greenhouse,survey_irrigation_xeri,0.015,0.000,No,0.276,5142
survey_greenhouse,survey_number_of_adults_summer,0.020,0.000,No,0.149,5106
survey_greenhouse,survey_number_of_adults_winter,0.014,0.000,No,0.315,5111
survey_greenhouse,survey_number_of_bathroom_sinks,0.007,0.000,No,0.614,5111
survey_greenhouse,survey_number_of_bathtub_only,-0.023,0.001,No,0.171,3563
survey_greenhouse,survey_number_of_bathtub_showers,0.023,0.001,No,0.098,5023
survey_greenhouse,survey_number_of_bathtubs,0.009,0.000,No,0.527,5142
survey_greenhouse,survey_number_of_children_summer,-0.002,0.000,No,0.873,5142
survey_greenhouse,survey_number_of_children_winter,-0.006,0.000,No,0.653,5142
survey_greenhouse,survey_number_of_kitchen_sinks,0.046,0.002,Yes,0.001,5120
survey_greenhouse,survey_number_of_shower_only,0.050,0.003,Yes,0.001,4490
survey_greenhouse,survey_number_of_showers,0.051,0.003,Yes,0.000,5142
survey_greenhouse,survey_number_of_showers_lfsh,0.020,0.000,No,0.178,4762
survey_greenhouse,survey_number_of_teenagers_summer,-0.013,0.000,No,0.350,5142
survey_greenhouse,survey_number_of_teenagers_winter,-0.015,0.000,No,0.272,5142
survey_greenhouse,survey_number_of_toilets,0.017,0.000,No,0.229,5138
survey_greenhouse,survey_number_of_toilets_16,0.013,0.000,No,0.396,4560
survey_greenhouse,survey_number_of_utility_sinks,0.033,0.001,Yes,0.030,4437
survey_greenhouse,survey_number_of_whirlpools,-0.029,0.001,No,0.079,3750
survey_greenhouse,survey_other_conservation,0.006,0.000,No,0.667,5142
survey_greenhouse,survey_other_sources,0.062,0.004,Yes,0.000,4965
survey_greenhouse,survey_pool,0.003,0.000,No,0.817,5102
survey_greenhouse,survey_pressure_regulator,0.023,0.001,No,0.125,4460
survey_greenhouse,survey_rain_barrel,0.009,0.000,No,0.536,5142
survey_greenhouse,survey_renter,0.015,0.000,No,0.279,5076
survey_greenhouse,survey_replaced_showerheads_LF,0.032,0.001,Yes,0.020,5142
survey_greenhouse,survey_replaced_toilets_ulft,0.009,0.000,No,0.500,5142
survey_greenhouse,survey_roof_direction,0.070,0.005,Yes,0.000,5100
survey_greenhouse,survey_separate_meters,0.016,0.000,No,0.268,4513
survey_greenhouse,survey_SFR,0.006,0.000,No,0.653,5074
survey_greenhouse,survey_stream,-0.018,0.000,No,0.767,286
survey_greenhouse,survey_toilet_inserts,0.011,0.000,No,0.437,5142
survey_greenhouse,survey_treatment,-0.007,0.000,No,0.636,5107
survey_greenhouse,survey_water_feature_outdoor,0.036,0.001,Yes,0.010,5142
survey_greenhouse,survey_water_feature_outdoor_fountain,0.039,0.002,Yes,0.005,5142
survey_greenhouse,survey_water_feature_outdoor_pond,0.012,0.000,No,0.398,5142
survey_greenhouse,survey_well,-0.028,0.001,No,0.638,286
survey_greenhouse,reuws1_attitude_A,-0.012,0.000,No,0.412,5001
survey_greenhouse,survey_drought,-0.007,0.000,No,0.672,3945
survey_greenhouse,survey_highest_grade,0.011,0.000,No,0.431,4961
survey_greenhouse,AnnualKgal,0.018,0.000,No,0.222,4699
survey_greenhouse,Averageclotheswasherloadgal,0.017,0.000,No,0.581,1070
survey_greenhouse,Averageshowergal,0.032,0.001,No,0.297,1087
survey_greenhouse,Averageshowermodeflowgpm,0.062,0.004,Yes,0.042,1087
survey_greenhouse,Averageshowerseconds,-0.005,0.000,No,0.866,1087
survey_greenhouse,Averagetoiletflushvolume,-0.048,0.002,No,0.114,1095
survey_greenhouse,Bathtubgpd,0.107,0.012,Yes,0.005,671
survey_greenhouse,capita,0.003,0.000,No,0.838,5142
survey_greenhouse,Clotheswashergpd,-0.029,0.001,No,0.339,1070
survey_greenhouse,Clotheswasherloadsperday,-0.035,0.001,No,0.259,1070
survey_greenhouse,Dishwashergpd,-0.016,0.000,No,0.650,840
survey_greenhouse,Faucetgpd,-0.005,0.000,No,0.873,1095
survey_greenhouse,IndoorGPD,-0.018,0.000,No,0.556,1095
survey_greenhouse,irrigated_area_sqft,0.045,0.002,No,0.145,1043
survey_greenhouse,Leakgpd,-0.004,0.000,No,0.892,1092
survey_greenhouse,NonseasonalKgal,-0.017,0.000,No,0.581,1096
survey_greenhouse,Othergpd,0.008,0.000,No,0.792,1018
survey_greenhouse,OutdoorGPD,0.027,0.001,No,0.372,1056
survey_greenhouse,SeasonalKgal,0.039,0.002,No,0.196,1096
survey_greenhouse,Showergpd,-0.010,0.000,No,0.736,1087
survey_greenhouse,Showerminutesperday,-0.027,0.001,No,0.379,1087
survey_greenhouse,Showersperday,-0.030,0.001,No,0.327,1087
survey_greenhouse,Survey_Car_Washed,-0.004,0.000,No,0.797,5066
survey_greenhouse,survey_home_value,0.024,0.001,No,0.108,4393
survey_greenhouse,survey_homies,0.058,0.003,Yes,0.000,5052
survey_greenhouse,survey_household_income,-0.015,0.000,No,0.330,4244
survey_greenhouse,survey_indoor_sqft,0.027,0.001,No,0.064,4623
survey_greenhouse,survey_irrigation_pct,0.008,0.000,No,0.588,4437
survey_greenhouse,survey_landscape_pct,0.032,0.001,Yes,0.041,4148
survey_greenhouse,survey_landscape_turf_pct,-0.024,0.001,No,0.119,4170
survey_greenhouse,survey_monthly_rent,0.026,0.001,No,0.566,496
survey_greenhouse,survey_number_of_adults,0.018,0.000,No,0.207,5119
survey_greenhouse,survey_number_of_children,-0.004,0.000,No,0.759,5142
survey_greenhouse,survey_number_of_teenagers,-0.014,0.000,No,0.305,5142
survey_greenhouse,survey_parcel_sqft,0.087,0.008,Yes,0.000,4089
survey_greenhouse,survey_walk_washed,-0.010,0.000,No,0.468,5061
survey_greenhouse,survey_year_built,-0.046,0.002,Yes,0.001,4918
survey_greenhouse,survey_year_moved_in,-0.041,0.002,Yes,0.004,5029
survey_greenhouse,Toiletflushstdev,-0.058,0.003,No,0.056,1094
survey_greenhouse,Toiletgpd,-0.041,0.002,No,0.172,1095
survey_greenhouse,TotalGPD,0.024,0.001,No,0.433,1095
survey_greenhouse,survey_age_of_home,0.046,0.002,Yes,0.001,4918
survey_greenhouse,RandomSequence,-0.017,0.000,No,0.224,5142
survey_greenhouse,pct_flushes_gt_2_2,-0.032,0.001,No,0.289,1095
survey_greenhouse,pct_flushes_lt_2_2,0.032,0.001,No,0.289,1095
survey_has_alternative_source,survey_has_apartment,0.032,0.001,No,0.583,304
survey_has_alternative_source,survey_has_been_audited,0.041,0.002,No,0.477,305
survey_has_alternative_source,survey_hot_tub,-0.083,0.007,No,0.162,285
survey_has_alternative_source,survey_hot_water_solar,0.000,0.000,Yes,0.000,305
survey_has_alternative_source,survey_hot_water_tankless,-0.053,0.003,No,0.355,305
survey_has_alternative_source,survey_household_pays,0.000,0.000,Yes,0.000,303
survey_has_alternative_source,survey_humidifier,0.041,0.002,No,0.477,305
survey_has_alternative_source,survey_ice_maker,0.041,0.002,No,0.477,305
survey_has_alternative_source,survey_irrigation,-0.037,0.001,No,0.521,305
