var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_toilet_inserts,survey_hot_water_tankless,-0.010,0.000,No,0.434,5574
survey_toilet_inserts,survey_water_feature_outdoor_fountain,0.010,0.000,No,0.471,5574
survey_toilet_inserts,survey_water_feature_outdoor_pond,-0.014,0.000,No,0.281,5574
survey_toilet_inserts,survey_water_feature_outdoor,-0.002,0.000,No,0.862,5574
survey_toilet_inserts,survey_number_of_showers_lfsh,0.144,0.021,Yes,0.000,5149
survey_toilet_inserts,survey_number_of_toilets_16,0.157,0.025,Yes,0.000,4938
survey_toilet_inserts,survey_other_sources,0.020,0.000,No,0.142,5347
survey_toilet_inserts,survey_canal_ditch,0.015,0.000,No,0.796,305
survey_toilet_inserts,survey_cistern,0.088,0.008,No,0.126,305
survey_toilet_inserts,survey_well,-0.174,0.030,Yes,0.002,305
survey_toilet_inserts,survey_stream,0.041,0.002,No,0.477,305
survey_toilet_inserts,survey_has_alternative_source,0.150,0.022,Yes,0.009,305
survey_toilet_inserts,survey_rain_barrel,0.013,0.000,No,0.318,5574
survey_toilet_inserts,survey_roof_direction,0.049,0.002,Yes,0.000,5532
survey_toilet_inserts,survey_irrigation,-0.011,0.000,No,0.416,5574
survey_toilet_inserts,survey_irrigation_inground,-0.009,0.000,No,0.511,5574
survey_toilet_inserts,survey_irrigation_HOA,0.001,0.000,No,0.967,5574
survey_toilet_inserts,Survey_Irrigation_InGround_Front_Automatic,-0.002,0.000,No,0.863,5574
survey_toilet_inserts,Survey_Irrigation_InGround_Back_Automatic,-0.013,0.000,No,0.342,5574
survey_toilet_inserts,survey_irrigation_inground_timer,-0.008,0.000,No,0.560,5574
survey_toilet_inserts,survey_irrigation_sensor_rain,0.031,0.001,Yes,0.032,4847
survey_toilet_inserts,survey_irrigation_sensor_soil,0.033,0.001,Yes,0.021,4847
survey_toilet_inserts,survey_conservation,0.149,0.022,Yes,0.000,5318
survey_toilet_inserts,survey_SFR,-0.000,0.000,No,1.000,5498
survey_toilet_inserts,survey_has_apartment,-0.017,0.000,No,0.202,5493
survey_toilet_inserts,survey_separate_meters,-0.023,0.001,No,0.114,4890
survey_toilet_inserts,survey_household_pays,0.002,0.000,No,0.866,5527
survey_toilet_inserts,survey_adults_employed,0.002,0.000,No,0.888,5465
survey_toilet_inserts,survey_floors,0.027,0.001,Yes,0.045,5506
survey_toilet_inserts,survey_renter,-0.030,0.001,Yes,0.027,5498
survey_toilet_inserts,reuws1_attitude_A,0.090,0.008,Yes,0.000,5399
survey_toilet_inserts,survey_drought,0.033,0.001,Yes,0.030,4267
survey_toilet_inserts,survey_highest_grade,-0.003,0.000,No,0.814,5357
survey_toilet_inserts,irrigated_area_sqft,-0.002,0.000,No,0.938,1130
survey_toilet_inserts,Q3,0.015,0.000,No,0.273,5259
survey_toilet_inserts,Q4no,-0.000,0.000,No,0.972,5573
survey_toilet_inserts,Q4year,0.029,0.001,Yes,0.033,5574
survey_toilet_inserts,Q5no,0.000,0.000,No,0.995,5574
survey_toilet_inserts,Q5year,0.004,0.000,No,0.777,5574
survey_toilet_inserts,Q6,0.006,0.000,No,0.628,5574
survey_toilet_inserts,Q13,0.020,0.000,No,0.136,5422
survey_toilet_inserts,Q14,-0.008,0.000,No,0.575,5414
survey_toilet_inserts,Q20,0.034,0.001,Yes,0.012,5574
survey_toilet_inserts,Q23no,-0.022,0.000,No,0.100,5574
survey_toilet_inserts,Q23length,0.029,0.001,Yes,0.028,5574
survey_toilet_inserts,Q23width,0.018,0.000,No,0.181,5574
survey_toilet_inserts,Q23depth,0.035,0.001,Yes,0.010,5574
survey_toilet_inserts,survey_year,0.000,0.000,No,1.000,5574
survey_toilet_inserts,survey_parcel_sqft,-0.013,0.000,No,0.406,4405
survey_toilet_inserts,survey_landscape_pct,-0.025,0.001,No,0.101,4470
survey_toilet_inserts,survey_landscape_turf_pct,-0.019,0.000,No,0.205,4495
survey_toilet_inserts,survey_irrigation_pct,-0.036,0.001,Yes,0.013,4769
survey_toilet_inserts,Survey_Car_Washed,0.016,0.000,No,0.248,5485
survey_toilet_inserts,survey_walk_washed,-0.027,0.001,Yes,0.044,5476
survey_toilet_inserts,survey_number_of_adults,0.055,0.003,Yes,0.000,5545
survey_toilet_inserts,survey_number_of_teenagers,0.001,0.000,No,0.936,5574
survey_toilet_inserts,survey_number_of_children,-0.034,0.001,Yes,0.010,5574
survey_toilet_inserts,capita,0.010,0.000,No,0.449,5574
survey_toilet_inserts,survey_homies,0.050,0.002,Yes,0.000,5465
survey_toilet_inserts,survey_year_built,-0.026,0.001,No,0.062,5330
survey_toilet_inserts,survey_year_moved_in,-0.051,0.003,Yes,0.000,5443
survey_toilet_inserts,survey_indoor_sqft,0.003,0.000,No,0.805,4984
survey_toilet_inserts,survey_monthly_rent,0.045,0.002,No,0.295,546
survey_toilet_inserts,survey_home_value,0.022,0.000,No,0.134,4735
survey_toilet_inserts,survey_household_income,0.003,0.000,No,0.839,4564
survey_toilet_inserts,TraceLengthDays,0.012,0.000,No,0.692,1187
survey_toilet_inserts,TotalGPD,0.002,0.000,No,0.951,1187
survey_toilet_inserts,IndoorGPD,-0.029,0.001,No,0.324,1187
survey_toilet_inserts,OutdoorGPD,0.012,0.000,No,0.697,1146
survey_toilet_inserts,Bathtubgpd,-0.038,0.001,No,0.308,725
survey_toilet_inserts,Clotheswashergpd,-0.016,0.000,No,0.593,1160
survey_toilet_inserts,Dishwashergpd,-0.079,0.006,Yes,0.017,906
survey_toilet_inserts,Faucetgpd,0.002,0.000,No,0.951,1187
survey_toilet_inserts,Leakgpd,-0.011,0.000,No,0.701,1184
survey_toilet_inserts,Othergpd,0.041,0.002,No,0.176,1099
survey_toilet_inserts,Showergpd,-0.073,0.005,Yes,0.013,1178
survey_toilet_inserts,Toiletgpd,-0.033,0.001,No,0.260,1187
survey_toilet_inserts,Averageclotheswasherloadgal,-0.085,0.007,Yes,0.004,1160
survey_toilet_inserts,Clotheswasherloadsperday,-0.004,0.000,No,0.889,1160
survey_toilet_inserts,Averageshowerseconds,-0.028,0.001,No,0.339,1178
survey_toilet_inserts,Averageshowergal,-0.089,0.008,Yes,0.002,1178
survey_toilet_inserts,Averageshowermodeflowgpm,-0.085,0.007,Yes,0.003,1178
survey_toilet_inserts,Showersperday,-0.043,0.002,No,0.144,1178
survey_toilet_inserts,Showerminutesperday,-0.050,0.003,No,0.085,1178
survey_toilet_inserts,Averagetoiletflushvolume,-0.081,0.007,Yes,0.005,1187
survey_toilet_inserts,Toiletflushstdev,0.026,0.001,No,0.369,1186
survey_toilet_inserts,survey_age_of_home,0.026,0.001,No,0.062,5330
survey_toilet_inserts,pct_flushes_gt_2_2,-0.026,0.001,No,0.364,1187
survey_toilet_inserts,pct_flushes_lt_2_2,0.026,0.001,No,0.364,1187
survey_toilet_inserts,RandomSequence,-0.015,0.000,No,0.254,5574
survey_toilet_inserts,NormalizedAnnual,0.018,0.000,No,0.202,5104
survey_toilet_inserts,NormalizedNonseasonal,-0.028,0.001,No,0.336,1188
survey_toilet_inserts,NormalizedSeasonal,0.013,0.000,No,0.682,1063
survey_toilet_inserts,StandardizedAnnualresidualbyfamily,0.006,0.000,No,0.665,5075
survey_toilet_inserts,StandardizedNonseasonalresidualbyfamily,-0.052,0.003,No,0.071,1188
survey_toilet_inserts,StandardizedSeasonalresidualbyfamily,0.009,0.000,No,0.781,1063
survey_replaced_toilets_ulft,survey_disposal_used_less,0.060,0.004,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_dishwasher_used_less,0.056,0.003,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_clothes_washer_used_less,0.036,0.001,Yes,0.008,5574
survey_replaced_toilets_ulft,survey_faucet_drips_repaired,0.039,0.002,Yes,0.004,5574
survey_replaced_toilets_ulft,survey_gray_water_last_few,0.036,0.001,Yes,0.007,5574
survey_replaced_toilets_ulft,survey_car_washed_less_often,0.051,0.003,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_irrigation_less_often,0.029,0.001,Yes,0.029,5574
survey_replaced_toilets_ulft,survey_irrigation_avoid_heat,0.064,0.004,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_irrigation_xeri,0.069,0.005,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_irrigation_inground_timer_adjusted_conservation,0.061,0.004,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_irrigation_efficient_system_installed,0.066,0.004,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_irrigation_inground_cycle,0.034,0.001,Yes,0.010,5574
survey_replaced_toilets_ulft,survey_has_been_audited,0.077,0.006,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_other_conservation,-0.013,0.000,No,0.317,5574
survey_replaced_toilets_ulft,survey_number_of_adults_winter,0.056,0.003,Yes,0.000,5534
survey_replaced_toilets_ulft,survey_number_of_teenagers_winter,0.008,0.000,No,0.539,5574
survey_replaced_toilets_ulft,survey_number_of_children_winter,0.000,0.000,No,0.981,5574
survey_replaced_toilets_ulft,survey_number_of_adults_summer,0.051,0.003,Yes,0.000,5530
survey_replaced_toilets_ulft,survey_number_of_teenagers_summer,0.005,0.000,No,0.705,5574
survey_replaced_toilets_ulft,survey_number_of_children_summer,0.003,0.000,No,0.831,5574
survey_replaced_toilets_ulft,survey_number_of_toilets,0.062,0.004,Yes,0.000,5566
survey_replaced_toilets_ulft,survey_number_of_bathtub_showers,-0.021,0.000,No,0.126,5409
survey_replaced_toilets_ulft,survey_number_of_bathtub_only,0.047,0.002,Yes,0.004,3652
survey_replaced_toilets_ulft,survey_number_of_shower_only,0.074,0.006,Yes,0.000,4724
survey_replaced_toilets_ulft,survey_number_of_whirlpools,0.073,0.005,Yes,0.000,3786
survey_replaced_toilets_ulft,survey_number_of_bathroom_sinks,0.046,0.002,Yes,0.001,5527
survey_replaced_toilets_ulft,survey_number_of_kitchen_sinks,0.017,0.000,No,0.217,5545
survey_replaced_toilets_ulft,survey_number_of_utility_sinks,0.039,0.001,Yes,0.009,4581
survey_replaced_toilets_ulft,survey_number_of_bathtubs,0.002,0.000,No,0.883,5574
survey_replaced_toilets_ulft,survey_number_of_showers,0.049,0.002,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_disposal,0.052,0.003,Yes,0.000,5467
survey_replaced_toilets_ulft,survey_clothes_washer_top,0.024,0.001,No,0.071,5536
survey_replaced_toilets_ulft,survey_clothes_washer_front,0.005,0.000,No,0.714,4885
survey_replaced_toilets_ulft,survey_dishwasher,0.019,0.000,No,0.162,5438
survey_replaced_toilets_ulft,survey_pool,0.033,0.001,Yes,0.018,5165
survey_replaced_toilets_ulft,survey_hot_tub,0.034,0.001,Yes,0.016,5138
survey_replaced_toilets_ulft,survey_evap_cooler,-0.028,0.001,Yes,0.042,5113
survey_replaced_toilets_ulft,survey_pressure_regulator,0.093,0.009,Yes,0.000,4550
survey_replaced_toilets_ulft,survey_treatment,0.042,0.002,Yes,0.002,5194
survey_replaced_toilets_ulft,survey_greenhouse,0.009,0.000,No,0.500,5142
survey_replaced_toilets_ulft,survey_garden_flower,0.016,0.000,No,0.227,5387
survey_replaced_toilets_ulft,survey_garden_veggie,0.012,0.000,No,0.367,5229
survey_replaced_toilets_ulft,survey_clothes_washer,0.031,0.001,Yes,0.020,5548
survey_replaced_toilets_ulft,survey_aquarium,-0.004,0.000,No,0.746,5574
survey_replaced_toilets_ulft,survey_hot_water_solar,-0.017,0.000,No,0.218,5574
survey_replaced_toilets_ulft,survey_humidifier,-0.014,0.000,No,0.300,5574
survey_replaced_toilets_ulft,survey_ice_maker,0.003,0.000,No,0.814,5574
survey_replaced_toilets_ulft,survey_hot_water_tankless,0.013,0.000,No,0.341,5574
survey_replaced_toilets_ulft,survey_water_feature_outdoor_fountain,0.006,0.000,No,0.659,5574
survey_replaced_toilets_ulft,survey_water_feature_outdoor_pond,0.030,0.001,Yes,0.026,5574
survey_replaced_toilets_ulft,survey_water_feature_outdoor,0.024,0.001,No,0.069,5574
survey_replaced_toilets_ulft,survey_number_of_showers_lfsh,0.155,0.024,Yes,0.000,5149
survey_replaced_toilets_ulft,survey_number_of_toilets_16,0.523,0.274,Yes,0.000,4938
survey_replaced_toilets_ulft,survey_other_sources,0.015,0.000,No,0.265,5347
survey_replaced_toilets_ulft,survey_canal_ditch,-0.019,0.000,No,0.739,305
survey_replaced_toilets_ulft,survey_cistern,-0.051,0.003,No,0.378,305
survey_replaced_toilets_ulft,survey_well,-0.101,0.010,No,0.079,305
survey_replaced_toilets_ulft,survey_stream,-0.048,0.002,No,0.403,305
survey_replaced_toilets_ulft,survey_has_alternative_source,0.142,0.020,Yes,0.013,305
survey_replaced_toilets_ulft,survey_rain_barrel,0.006,0.000,No,0.653,5574
survey_replaced_toilets_ulft,survey_roof_direction,0.029,0.001,Yes,0.034,5532
survey_replaced_toilets_ulft,survey_irrigation,0.022,0.000,No,0.103,5574
survey_replaced_toilets_ulft,survey_irrigation_inground,0.053,0.003,Yes,0.000,5574
survey_replaced_toilets_ulft,survey_irrigation_HOA,0.024,0.001,No,0.073,5574
survey_replaced_toilets_ulft,Survey_Irrigation_InGround_Front_Automatic,0.032,0.001,Yes,0.017,5574
survey_replaced_toilets_ulft,Survey_Irrigation_InGround_Back_Automatic,0.015,0.000,No,0.251,5574
survey_replaced_toilets_ulft,survey_irrigation_inground_timer,0.025,0.001,No,0.066,5574
survey_replaced_toilets_ulft,survey_irrigation_sensor_rain,0.068,0.005,Yes,0.000,4847
survey_replaced_toilets_ulft,survey_irrigation_sensor_soil,0.026,0.001,No,0.069,4847
survey_replaced_toilets_ulft,survey_conservation,0.139,0.019,Yes,0.000,5318
survey_replaced_toilets_ulft,survey_SFR,0.041,0.002,Yes,0.002,5498
survey_replaced_toilets_ulft,survey_has_apartment,0.008,0.000,No,0.561,5493
survey_replaced_toilets_ulft,survey_separate_meters,-0.033,0.001,Yes,0.022,4890
survey_replaced_toilets_ulft,survey_household_pays,-0.029,0.001,Yes,0.033,5527
survey_replaced_toilets_ulft,survey_adults_employed,0.007,0.000,No,0.605,5465
survey_replaced_toilets_ulft,survey_floors,-0.027,0.001,Yes,0.046,5506
survey_replaced_toilets_ulft,survey_renter,-0.077,0.006,Yes,0.000,5498
survey_replaced_toilets_ulft,reuws1_attitude_A,0.066,0.004,Yes,0.000,5399
survey_replaced_toilets_ulft,survey_drought,0.072,0.005,Yes,0.000,4267
survey_replaced_toilets_ulft,survey_highest_grade,0.029,0.001,Yes,0.036,5357
survey_replaced_toilets_ulft,irrigated_area_sqft,0.032,0.001,No,0.286,1130
survey_replaced_toilets_ulft,Q3,0.023,0.001,No,0.088,5259
survey_replaced_toilets_ulft,Q4no,-0.036,0.001,Yes,0.007,5573
survey_replaced_toilets_ulft,Q4year,0.040,0.002,Yes,0.003,5574
survey_replaced_toilets_ulft,Q5no,-0.013,0.000,No,0.342,5574
survey_replaced_toilets_ulft,Q5year,0.046,0.002,Yes,0.001,5574
survey_replaced_toilets_ulft,Q6,-0.006,0.000,No,0.659,5574
survey_replaced_toilets_ulft,Q13,0.082,0.007,Yes,0.000,5422
survey_replaced_toilets_ulft,Q14,0.036,0.001,Yes,0.007,5414
survey_replaced_toilets_ulft,Q20,0.050,0.002,Yes,0.000,5574
survey_replaced_toilets_ulft,Q23no,0.001,0.000,No,0.926,5574
survey_replaced_toilets_ulft,Q23length,0.027,0.001,Yes,0.045,5574
survey_replaced_toilets_ulft,Q23width,0.021,0.000,No,0.109,5574
survey_replaced_toilets_ulft,Q23depth,0.029,0.001,Yes,0.032,5574
survey_replaced_toilets_ulft,survey_year,0.000,0.000,No,1.000,5574
survey_replaced_toilets_ulft,survey_parcel_sqft,0.024,0.001,No,0.114,4405
survey_replaced_toilets_ulft,survey_landscape_pct,-0.034,0.001,Yes,0.022,4470
survey_replaced_toilets_ulft,survey_landscape_turf_pct,-0.059,0.003,Yes,0.000,4495
survey_replaced_toilets_ulft,survey_irrigation_pct,-0.009,0.000,No,0.549,4769
survey_replaced_toilets_ulft,Survey_Car_Washed,-0.007,0.000,No,0.589,5485
survey_replaced_toilets_ulft,survey_walk_washed,0.007,0.000,No,0.619,5476
survey_replaced_toilets_ulft,survey_number_of_adults,0.055,0.003,Yes,0.000,5545
survey_replaced_toilets_ulft,survey_number_of_teenagers,0.007,0.000,No,0.617,5574
survey_replaced_toilets_ulft,survey_number_of_children,0.002,0.000,No,0.905,5574
survey_replaced_toilets_ulft,capita,0.037,0.001,Yes,0.006,5574
survey_replaced_toilets_ulft,survey_homies,0.045,0.002,Yes,0.001,5465
survey_replaced_toilets_ulft,survey_year_built,-0.065,0.004,Yes,0.000,5330
survey_replaced_toilets_ulft,survey_year_moved_in,-0.038,0.001,Yes,0.005,5443
survey_replaced_toilets_ulft,survey_indoor_sqft,0.039,0.002,Yes,0.005,4984
survey_replaced_toilets_ulft,survey_monthly_rent,0.037,0.001,No,0.382,546
survey_replaced_toilets_ulft,survey_home_value,0.086,0.007,Yes,0.000,4735
survey_replaced_toilets_ulft,survey_household_income,0.037,0.001,Yes,0.013,4564
survey_replaced_toilets_ulft,TraceLengthDays,0.051,0.003,No,0.080,1187
survey_replaced_toilets_ulft,TotalGPD,0.052,0.003,No,0.075,1187
survey_replaced_toilets_ulft,IndoorGPD,-0.034,0.001,No,0.240,1187
survey_replaced_toilets_ulft,OutdoorGPD,0.061,0.004,Yes,0.041,1146
survey_replaced_toilets_ulft,Bathtubgpd,0.006,0.000,No,0.874,725
survey_replaced_toilets_ulft,Clotheswashergpd,0.008,0.000,No,0.782,1160
survey_replaced_toilets_ulft,Dishwashergpd,-0.016,0.000,No,0.621,906
survey_replaced_toilets_ulft,Faucetgpd,0.008,0.000,No,0.783,1187
survey_replaced_toilets_ulft,Leakgpd,-0.017,0.000,No,0.549,1184
survey_replaced_toilets_ulft,Othergpd,0.010,0.000,No,0.753,1099
survey_replaced_toilets_ulft,Showergpd,-0.034,0.001,No,0.240,1178
survey_replaced_toilets_ulft,Toiletgpd,-0.122,0.015,Yes,0.000,1187
survey_replaced_toilets_ulft,Averageclotheswasherloadgal,-0.035,0.001,No,0.234,1160
survey_replaced_toilets_ulft,Clotheswasherloadsperday,0.031,0.001,No,0.295,1160
survey_replaced_toilets_ulft,Averageshowerseconds,-0.005,0.000,No,0.852,1178
survey_replaced_toilets_ulft,Averageshowergal,-0.016,0.000,No,0.572,1178
survey_replaced_toilets_ulft,Averageshowermodeflowgpm,-0.008,0.000,No,0.791,1178
survey_replaced_toilets_ulft,Showersperday,-0.035,0.001,No,0.224,1178
survey_replaced_toilets_ulft,Showerminutesperday,-0.030,0.001,No,0.312,1178
survey_replaced_toilets_ulft,Averagetoiletflushvolume,-0.362,0.131,Yes,0.000,1187
survey_replaced_toilets_ulft,Toiletflushstdev,-0.017,0.000,No,0.556,1186
survey_replaced_toilets_ulft,survey_age_of_home,0.065,0.004,Yes,0.000,5330
survey_replaced_toilets_ulft,pct_flushes_gt_2_2,-0.449,0.202,Yes,0.000,1187
survey_replaced_toilets_ulft,pct_flushes_lt_2_2,0.449,0.202,Yes,0.000,1187
survey_replaced_toilets_ulft,RandomSequence,-0.000,0.000,No,0.994,5574
survey_replaced_toilets_ulft,NormalizedAnnual,-0.003,0.000,No,0.836,5104
survey_replaced_toilets_ulft,NormalizedNonseasonal,-0.019,0.000,No,0.516,1188
survey_replaced_toilets_ulft,NormalizedSeasonal,0.022,0.001,No,0.464,1063
survey_replaced_toilets_ulft,StandardizedAnnualresidualbyfamily,-0.025,0.001,No,0.070,5075
survey_replaced_toilets_ulft,StandardizedNonseasonalresidualbyfamily,-0.050,0.002,No,0.088,1188
survey_replaced_toilets_ulft,StandardizedSeasonalresidualbyfamily,0.013,0.000,No,0.675,1063
survey_disposal_used_less,survey_dishwasher_used_less,0.317,0.101,Yes,0.000,5574
survey_disposal_used_less,survey_clothes_washer_used_less,0.247,0.061,Yes,0.000,5574
survey_disposal_used_less,survey_faucet_drips_repaired,0.190,0.036,Yes,0.000,5574
survey_disposal_used_less,survey_gray_water_last_few,0.050,0.003,Yes,0.000,5574
survey_disposal_used_less,survey_car_washed_less_often,0.177,0.031,Yes,0.000,5574
survey_disposal_used_less,survey_irrigation_less_often,0.120,0.014,Yes,0.000,5574
survey_disposal_used_less,survey_irrigation_avoid_heat,0.149,0.022,Yes,0.000,5574
survey_disposal_used_less,survey_irrigation_xeri,0.096,0.009,Yes,0.000,5574
survey_disposal_used_less,survey_irrigation_inground_timer_adjusted_conservation,0.131,0.017,Yes,0.000,5574
survey_disposal_used_less,survey_irrigation_efficient_system_installed,0.067,0.005,Yes,0.000,5574
survey_disposal_used_less,survey_irrigation_inground_cycle,0.068,0.005,Yes,0.000,5574
survey_disposal_used_less,survey_has_been_audited,0.032,0.001,Yes,0.017,5574
survey_disposal_used_less,survey_other_conservation,-0.021,0.000,No,0.120,5574
